Name,lambda,Species,chi,loggf,EW,f_EW,e_EW,l_logeps,logeps,sigma,sigmaStat,sigmaSys,sigmaTeff,sigmalogg,sigmaVmic,sigma[M/H],sigmacont
CarIII-112,4005.24,26.0,1.56,-0.58,90.3,,0.5,,3.6,0.46,0.28,0.36,0.27,-0.07,-0.23,-0.0,0.27
CarIII-112,4012.38,22.1,0.57,-1.78,62.3,,3.5,,1.72,0.36,0.31,0.19,0.14,0.09,-0.09,0.0,0.17
CarIII-112,4045.81,26.0,1.48,0.28,132.4,,8.4,,3.6,0.45,0.12,0.43,0.35,-0.15,-0.21,-0.0,0.19
CarIII-112,4063.59,26.0,1.56,0.06,99.9,,2.6,,3.2,0.5,0.31,0.39,0.28,-0.09,-0.25,-0.01,0.3
CarIII-112,4071.74,26.0,1.61,-0.01,95.6,,9.7,,3.21,0.45,0.25,0.37,0.28,-0.08,-0.24,-0.0,0.3
CarIII-112,4132.06,26.0,1.61,-0.68,64.9,,7.9,,3.08,0.34,0.18,0.29,0.27,-0.03,-0.11,-0.0,0.13
CarIII-112,4143.87,26.0,1.56,-0.51,90.1,,8.5,,3.48,0.42,0.23,0.36,0.27,-0.07,-0.22,-0.0,0.2
CarIII-112,4147.67,26.0,1.48,-2.07,38.9,,9.4,,3.8,0.34,0.18,0.29,0.29,-0.02,-0.04,-0.0,0.06
CarIII-112,4181.76,26.0,2.83,-0.18,43.4,,7.9,,3.66,0.26,0.15,0.21,0.21,-0.01,-0.04,-0.0,0.07
CarIII-112,4187.04,26.0,2.45,-0.56,34.6,,6.3,,3.4,0.27,0.12,0.24,0.24,-0.02,-0.03,-0.0,0.05
CarIII-112,4187.8,26.0,2.42,-0.55,68.8,,0.6,,4.04,0.35,0.24,0.26,0.23,-0.05,-0.11,-0.0,0.11
CarIII-112,4199.1,26.0,3.04,0.25,54.8,,7.8,,3.72,0.27,0.16,0.21,0.2,-0.02,-0.07,-0.0,0.09
CarIII-112,4202.03,26.0,1.48,-0.69,92.1,,9.1,,3.61,0.43,0.24,0.36,0.28,-0.07,-0.23,-0.01,0.21
CarIII-112,4216.18,26.0,0.0,-3.36,66.0,,7.3,,3.75,0.41,0.17,0.37,0.35,-0.04,-0.11,-0.0,0.14
CarIII-112,4233.17,26.1,2.58,-1.97,31.0,,8.2,,3.71,0.2,0.16,0.12,0.04,0.12,-0.02,0.0,0.05
CarIII-112,4233.6,26.0,2.48,-0.6,35.0,,6.9,,3.48,0.27,0.13,0.24,0.23,-0.02,-0.03,-0.0,0.05
CarIII-112,4250.79,26.0,1.56,-0.71,76.6,,7.2,,3.3,0.36,0.18,0.32,0.27,-0.04,-0.15,-0.0,0.16
CarIII-112,4254.35,24.0,0.0,-0.09,77.8,,7.9,,1.36,0.39,0.2,0.34,0.29,-0.05,-0.16,-0.0,0.16
CarIII-112,4260.47,26.0,2.4,-0.02,65.8,,9.1,,3.39,0.33,0.2,0.26,0.24,-0.04,-0.1,-0.0,0.13
CarIII-112,4271.76,26.0,1.48,-0.17,137.1,,0.3,,4.05,0.47,0.15,0.44,0.36,-0.15,-0.21,-0.01,0.15
CarIII-112,4325.76,26.0,1.61,0.01,94.9,,6.4,,3.09,0.4,0.17,0.37,0.28,-0.07,-0.23,-0.0,0.17
CarIII-112,4375.93,26.0,0.0,-3.0,87.8,,8.2,,3.88,0.48,0.23,0.42,0.36,-0.05,-0.21,-0.01,0.18
CarIII-112,4383.55,26.0,1.48,0.21,118.2,,6.0,,3.29,0.45,0.12,0.43,0.32,-0.12,-0.25,-0.01,0.16
CarIII-112,4404.75,26.0,1.56,-0.15,111.1,,6.8,,3.56,0.43,0.15,0.41,0.3,-0.1,-0.25,-0.01,0.16
CarIII-112,4415.12,26.0,1.61,-0.62,95.0,,9.5,,3.69,0.43,0.24,0.36,0.28,-0.07,-0.22,-0.0,0.18
CarIII-112,4427.31,26.0,0.05,-2.92,105.2,,7.7,,4.35,0.52,0.22,0.47,0.36,-0.08,-0.3,-0.01,0.21
CarIII-112,4434.96,20.0,1.89,-0.01,29.5,,6.4,,2.93,0.22,0.13,0.17,0.17,-0.02,-0.02,-0.0,0.04
CarIII-112,4442.34,26.0,2.2,-1.23,55.7,,7.1,,4.12,0.29,0.14,0.26,0.25,-0.03,-0.07,-0.0,0.06
CarIII-112,4443.8,22.1,1.08,-0.71,64.3,,5.8,,1.25,0.21,0.12,0.18,0.12,0.09,-0.09,0.0,0.07
CarIII-112,4447.72,26.0,2.22,-1.34,26.0,,5.3,,3.69,0.28,0.12,0.25,0.25,-0.02,-0.02,-0.0,0.03
CarIII-112,4461.65,26.0,0.09,-3.19,71.2,,6.1,,3.75,0.4,0.14,0.38,0.36,-0.04,-0.12,-0.0,0.1
CarIII-112,4468.49,22.1,1.13,-0.63,81.8,,6.7,,1.61,0.27,0.17,0.21,0.11,0.09,-0.15,0.0,0.14
CarIII-112,4494.56,26.0,2.2,-1.14,21.4,,6.0,,3.34,0.29,0.14,0.25,0.25,-0.02,-0.01,-0.0,0.03
CarIII-112,4501.27,22.1,1.11,-0.77,56.1,,5.0,,1.2,0.19,0.1,0.17,0.12,0.1,-0.06,0.0,0.06
CarIII-112,4528.61,26.0,2.17,-0.89,53.0,,6.3,,3.69,0.28,0.12,0.26,0.25,-0.03,-0.06,-0.0,0.06
CarIII-112,4531.15,26.0,1.48,-2.1,32.5,,7.4,,3.66,0.32,0.14,0.29,0.29,-0.02,-0.03,-0.0,0.04
CarIII-112,4563.76,22.1,1.22,-0.96,47.6,,4.1,,1.36,0.17,0.07,0.16,0.12,0.1,-0.04,0.0,0.04
CarIII-112,4571.1,12.0,0.0,-5.69,60.1,,5.2,,4.82,0.36,0.08,0.35,0.35,-0.03,-0.04,-0.0,0.06
CarIII-112,4571.97,22.1,1.57,-0.31,59.3,,7.7,,1.36,0.21,0.15,0.15,0.1,0.1,-0.07,0.0,0.06
CarIII-112,4583.84,26.1,2.81,-1.93,23.5,,5.1,,3.75,0.17,0.12,0.12,0.03,0.12,-0.02,0.0,0.03
CarIII-112,4602.94,26.0,1.48,-2.21,40.3,,8.7,,3.92,0.33,0.16,0.29,0.29,-0.02,-0.04,0.0,0.04
CarIII-112,4702.99,12.0,4.33,-0.38,63.4,,5.6,,4.88,0.17,0.08,0.15,0.14,-0.04,-0.04,0.0,0.05
CarIII-112,4871.32,26.0,2.87,-0.34,33.2,,6.3,,3.6,0.25,0.12,0.22,0.22,-0.02,-0.03,-0.0,0.03
CarIII-112,4872.14,26.0,2.88,-0.6,15.2,,4.4,,3.44,0.26,0.13,0.22,0.22,-0.01,-0.01,-0.0,0.03
CarIII-112,4890.76,26.0,2.88,-0.38,46.8,,7.4,,3.91,0.26,0.13,0.22,0.22,-0.02,-0.04,-0.0,0.04
CarIII-112,4891.49,26.0,2.85,-0.14,40.3,,5.4,,3.52,0.24,0.1,0.22,0.22,-0.02,-0.03,0.0,0.04
CarIII-112,4918.99,26.0,2.85,-0.34,38.0,,5.7,,3.67,0.24,0.1,0.22,0.22,-0.02,-0.03,-0.0,0.04
CarIII-112,4920.5,26.0,2.83,0.06,50.0,,6.1,,3.46,0.25,0.11,0.23,0.22,-0.03,-0.05,-0.0,0.05
CarIII-112,4923.93,26.1,2.89,-1.26,44.1,,6.3,,3.58,0.16,0.11,0.12,0.03,0.11,-0.04,0.0,0.05
CarIII-112,5006.12,26.0,2.83,-0.61,23.4,,7.8,,3.62,0.28,0.17,0.22,0.22,-0.02,-0.01,-0.0,0.04
CarIII-112,5012.07,26.0,0.86,-2.6,46.2,,7.0,,3.58,0.35,0.12,0.33,0.32,-0.03,-0.04,-0.0,0.05
CarIII-112,5018.45,26.1,2.89,-1.1,43.6,,7.2,,3.4,0.18,0.13,0.12,0.03,0.11,-0.04,0.0,0.05
CarIII-112,5166.28,26.0,0.0,-4.12,47.7,,2.0,,4.02,0.43,0.21,0.38,0.37,-0.03,-0.04,-0.0,0.07
CarIII-112,5171.6,26.0,1.48,-1.72,54.5,,0.9,,3.62,0.36,0.2,0.3,0.29,-0.03,-0.06,-0.0,0.07
CarIII-112,5172.68,12.0,2.71,-0.39,173.5,,1.9,,4.6,0.4,0.11,0.38,0.32,-0.18,-0.1,-0.0,0.12
CarIII-112,5183.6,12.0,2.72,-0.17,221.7,,9.7,,4.75,0.41,0.06,0.41,0.35,-0.2,-0.06,-0.0,0.09
CarIII-112,5206.02,24.0,0.94,0.02,24.7,,6.2,,1.25,0.3,0.13,0.27,0.27,-0.03,-0.01,-0.0,0.03
CarIII-112,5324.18,26.0,3.21,-0.11,36.2,,8.3,,3.83,0.26,0.15,0.21,0.2,-0.02,-0.03,0.0,0.04
CarIII-112,5328.53,26.0,1.56,-1.85,48.8,,7.0,,3.73,0.32,0.12,0.29,0.29,-0.02,-0.04,-0.0,0.06
CarIII-112,5341.02,26.0,1.61,-1.95,34.6,,6.9,,3.64,0.32,0.13,0.29,0.29,-0.02,-0.03,-0.0,0.04
CarIII-112,5371.49,26.0,0.96,-1.64,100.3,,8.4,,3.8,0.46,0.2,0.41,0.34,-0.06,-0.22,-0.01,0.13
CarIII-112,5397.13,26.0,0.91,-1.98,66.1,,6.9,,3.34,0.36,0.13,0.34,0.33,-0.03,-0.08,-0.0,0.07
CarIII-112,5434.52,26.0,1.01,-2.13,77.1,,7.9,,3.82,0.39,0.17,0.35,0.33,-0.03,-0.12,-0.0,0.09
CarIII-112,5497.52,26.0,1.01,-2.83,22.3,,6.5,,3.49,0.35,0.15,0.32,0.32,-0.03,-0.01,-0.0,0.03
CarIII-112,5528.4,12.0,4.35,-0.5,77.5,,7.2,,5.19,0.19,0.1,0.16,0.14,-0.05,-0.05,0.0,0.05
CarIII-112,5615.64,26.0,3.33,0.04,30.9,,5.1,,3.71,0.22,0.1,0.2,0.2,-0.02,-0.02,0.0,0.03
CarIII-112,5889.95,11.0,0.0,0.11,185.2,,5.0,,3.69,0.41,0.05,0.4,0.34,-0.17,-0.12,-0.0,0.06
CarIII-112,5895.92,11.0,0.0,-0.19,170.1,,4.3,,3.82,0.39,0.05,0.39,0.33,-0.15,-0.14,-0.0,0.07
CarIII-112,4310.0,6.0,,,,,,,5.76,0.58,0.03,0.58,0.56,-0.16,-0.03,-0.03,
CarIII-112,4323.0,6.0,,,,,,,5.85,0.55,0.07,0.54,0.52,-0.15,0.01,0.01,
CarIII-112,3944.0,13.0,0.0,-0.62,,,,,1.62,1.72,0.56,1.62,1.59,-0.26,-0.18,-0.01,0.13
CarIII-112,3905.5,14.0,0.0,-0.62,,,,,4.72,0.42,0.32,0.27,0.24,-0.11,-0.06,0.01,0.23
CarIII-112,4077.7,38.1,0.0,0.17,,,,,2.83,0.35,0.31,0.16,0.11,0.11,-0.03,-0.03,0.07
CarIII-112,4215.5,38.1,0.0,-0.17,,,,,2.48,0.63,0.61,0.14,-0.0,0.14,-0.02,0.0,0.06
CarIII-112,3995.3,27.0,0.92,-0.22,,,,,1.52,0.36,0.26,0.25,0.21,-0.02,-0.14,-0.01,0.14
CarIII-112,4030.8,25.0,0.0,-0.48,,,,,0.73,0.38,0.34,0.17,0.15,0.02,-0.07,-0.02,0.24
CarIII-112,4033.1,25.0,0.0,-0.62,,,,,1.03,0.4,0.38,0.12,0.07,0.07,-0.08,-0.01,0.24
CarIII-112,4034.5,25.0,0.0,-0.81,,,,,0.57,1.32,0.35,1.28,1.24,-0.3,-0.07,-0.03,0.08
CarIII-112,4118.8,27.0,1.05,-0.49,,,,,1.45,0.39,0.26,0.3,0.24,0.18,-0.02,-0.01,0.07
CarIII-112,4121.3,27.0,0.92,-0.32,,,,,1.9,0.38,0.33,0.19,0.15,0.03,-0.1,-0.04,0.22
CarIII-112,4246.8,21.1,0.32,0.24,,,,,0.02,0.6,0.33,0.51,-0.36,0.32,-0.15,-0.03,0.21
CarIII-112,4314.1,21.1,0.62,-0.1,,,,,0.53,0.25,0.2,0.15,0.05,0.13,-0.06,0.0,0.07
CarIII-112,4325.0,21.1,0.59,-0.44,,,,,0.88,0.21,0.19,0.1,-0.05,0.09,0.01,0.01,0.04
CarIII-112,4400.4,21.1,0.61,-0.54,,,,,0.36,0.28,0.15,0.23,-0.12,0.2,-0.02,-0.01,0.04
CarIII-112,4415.5,21.1,0.59,-0.67,,,,,0.57,0.32,0.28,0.15,0.1,0.11,-0.02,0.0,0.04
CarIII-112,3961.5,13.0,0.01,-0.33,,,,,2.47,0.49,0.41,0.27,-0.03,-0.06,-0.18,-0.18,0.35
CarIII-112,4554.0,56.1,0.0,0.16,,,,<,2.48,,,,,,,,
CarIII-112,4934.1,56.1,0.0,-0.16,,,,<,2.21,,,,,,,,
CarIII-112,4129.7,63.1,0.0,0.22,,,,<,1.82,,,,,,,,
CarIII-112,3876.0,7.0,,,,,,<,5.15,,,,,,,,
CarIII-112,6300.3,8.0,0.0,-9.82,,,,<,7.5,,,,,,,,
CarIII-112,7698.9,19.0,0.0,-0.17,,,,<,2.31,,,,,,,,
CarIII-112,5476.9,28.0,1.83,-0.78,,,,<,3.12,,,,,,,,
CarIII-112,5105.5,29.0,1.39,-1.52,,,,<,2.07,,,,,,,,
CarIII-112,4810.5,30.0,4.08,-0.14,,,,<,2.55,,,,,,,,
CarIII-814,4009.71,26.0,2.22,-1.25,76.7,,8.2,,5.26,0.32,0.21,0.23,0.18,-0.02,-0.15,0.01,0.2
CarIII-814,4012.38,22.1,0.57,-1.78,104.4,,9.0,,3.39,0.37,0.25,0.27,0.1,0.09,-0.23,0.0,0.29
CarIII-814,4025.13,22.1,0.61,-2.11,76.4,,8.8,,3.01,0.29,0.22,0.18,0.08,0.1,-0.12,0.01,0.21
CarIII-814,4028.34,22.1,1.89,-0.92,61.2,,9.6,,2.96,0.25,0.21,0.14,0.04,0.11,-0.08,0.01,0.13
CarIII-814,4044.61,26.0,2.83,-1.08,43.2,,6.9,,5.04,0.21,0.14,0.15,0.15,0.0,-0.04,0.01,0.07
CarIII-814,4053.82,22.1,1.89,-1.07,42.5,,8.4,,2.75,0.2,0.15,0.12,0.03,0.11,-0.03,0.01,0.06
CarIII-814,4057.51,12.0,4.35,-0.9,57.1,,1.1,,5.63,0.2,0.17,0.1,0.09,-0.02,-0.03,0.01,0.08
CarIII-814,4076.63,26.0,3.21,-0.59,66.0,,3.1,,5.42,0.34,0.29,0.17,0.15,-0.02,-0.09,0.01,0.13
CarIII-814,4079.84,26.0,2.86,-1.33,51.4,,8.7,,5.47,0.24,0.17,0.16,0.15,-0.0,-0.06,0.01,0.08
CarIII-814,4095.97,26.0,2.59,-1.4,56.9,,8.1,,5.35,0.25,0.17,0.18,0.17,-0.01,-0.07,0.01,0.09
CarIII-814,4098.18,26.0,3.24,-0.97,36.0,,9.1,,5.24,0.22,0.17,0.14,0.14,-0.0,-0.03,0.01,0.05
CarIII-814,4102.94,14.0,1.91,-3.14,98.2,,1.3,,5.92,0.33,0.23,0.23,0.19,-0.02,-0.12,0.01,0.16
CarIII-814,4109.8,26.0,2.84,-0.91,51.8,,7.8,,5.04,0.23,0.15,0.16,0.15,-0.0,-0.05,0.01,0.09
CarIII-814,4121.8,26.0,2.83,-1.3,50.6,,9.3,,5.4,0.25,0.18,0.16,0.15,-0.0,-0.05,0.01,0.09
CarIII-814,4132.9,26.0,2.84,-0.92,59.9,,6.9,,5.21,0.23,0.15,0.17,0.16,-0.01,-0.07,0.01,0.09
CarIII-814,4134.68,26.0,2.83,-0.49,60.6,,5.6,,4.78,0.21,0.12,0.17,0.15,-0.01,-0.08,0.01,0.09
CarIII-814,4137.0,26.0,3.41,-0.54,45.4,,5.8,,5.19,0.18,0.11,0.14,0.13,-0.0,-0.04,0.01,0.06
CarIII-814,4139.93,26.0,0.99,-3.51,36.6,,8.0,,5.25,0.26,0.15,0.21,0.21,-0.0,-0.03,0.01,0.05
CarIII-814,4143.41,26.0,3.05,-0.21,84.0,,6.6,,5.29,0.29,0.17,0.23,0.17,-0.04,-0.16,0.01,0.15
CarIII-814,4147.67,26.0,1.48,-2.07,75.1,,6.4,,5.16,0.3,0.16,0.25,0.21,-0.02,-0.13,0.01,0.14
CarIII-814,4152.17,26.0,0.96,-3.16,48.5,,6.2,,5.08,0.26,0.12,0.22,0.22,-0.01,-0.04,0.01,0.07
CarIII-814,4153.9,26.0,3.4,-0.28,49.9,,7.6,,4.98,0.2,0.14,0.14,0.14,-0.01,-0.05,0.01,0.07
CarIII-814,4154.5,26.0,2.83,-0.69,56.6,,6.6,,4.89,0.22,0.14,0.17,0.16,-0.01,-0.06,0.01,0.09
CarIII-814,4154.81,26.0,3.37,-0.37,54.0,,8.2,,5.12,0.22,0.16,0.15,0.14,-0.01,-0.05,0.01,0.08
CarIII-814,4156.8,26.0,2.83,-0.62,77.6,,8.0,,5.3,0.3,0.2,0.22,0.17,-0.02,-0.14,0.01,0.16
CarIII-814,4157.78,26.0,3.41,-0.4,48.4,,7.8,,5.1,0.21,0.15,0.14,0.14,-0.0,-0.04,0.01,0.08
CarIII-814,4158.79,26.0,3.43,-0.7,46.2,,8.6,,5.37,0.21,0.16,0.14,0.13,-0.01,-0.04,0.01,0.07
CarIII-814,4161.53,22.1,1.08,-2.09,81.4,,9.6,,3.62,0.31,0.24,0.18,0.07,0.1,-0.14,0.01,0.18
CarIII-814,4163.64,22.1,2.59,-0.13,55.6,,7.1,,2.82,0.19,0.14,0.13,0.01,0.11,-0.06,0.01,0.09
CarIII-814,4167.27,12.0,4.35,-0.74,87.9,,2.2,,5.97,0.25,0.2,0.14,0.11,-0.05,-0.07,0.01,0.12
CarIII-814,4173.92,26.0,0.99,-3.29,47.6,,6.0,,5.23,0.25,0.11,0.22,0.22,-0.01,-0.04,0.01,0.07
CarIII-814,4174.91,26.0,0.91,-2.94,87.9,,7.1,,5.7,0.36,0.19,0.3,0.24,-0.03,-0.18,0.0,0.18
CarIII-814,4175.64,26.0,2.84,-0.67,73.0,,9.6,,5.25,0.31,0.24,0.2,0.16,-0.02,-0.12,0.01,0.13
CarIII-814,4178.86,26.1,2.58,-2.51,56.6,,5.2,,5.14,0.17,0.11,0.13,0.01,0.11,-0.06,0.01,0.08
CarIII-814,4181.76,26.0,2.83,-0.18,86.6,,6.2,,5.08,0.29,0.16,0.24,0.17,-0.03,-0.17,0.0,0.15
CarIII-814,4182.38,26.0,3.02,-1.19,37.3,,6.5,,5.23,0.19,0.12,0.15,0.14,0.0,-0.03,0.01,0.05
CarIII-814,4184.89,26.0,2.83,-0.86,55.2,,6.0,,5.04,0.21,0.12,0.17,0.16,-0.01,-0.06,0.01,0.07
CarIII-814,4187.04,26.0,2.45,-0.56,84.0,,5.6,,4.91,0.27,0.13,0.24,0.19,-0.05,-0.14,0.0,0.12
CarIII-814,4187.8,26.0,2.42,-0.55,103.8,,6.2,,5.31,0.31,0.12,0.28,0.21,-0.08,-0.17,0.0,0.13
CarIII-814,4191.43,26.0,2.47,-0.67,80.6,,6.4,,4.95,0.27,0.14,0.23,0.19,-0.04,-0.13,0.01,0.12
CarIII-814,4195.33,26.0,3.33,-0.49,63.6,,7.2,,5.4,0.23,0.16,0.17,0.14,-0.01,-0.09,0.01,0.09
CarIII-814,4196.21,26.0,3.39,-0.74,37.9,,7.8,,5.21,0.2,0.15,0.14,0.13,-0.0,-0.03,0.01,0.05
CarIII-814,4199.1,26.0,3.04,0.25,94.7,,7.1,,5.11,0.32,0.18,0.27,0.17,-0.04,-0.2,0.0,0.16
CarIII-814,4217.55,26.0,3.43,-0.51,50.3,,7.9,,5.25,0.21,0.15,0.14,0.14,-0.01,-0.05,0.01,0.07
CarIII-814,4222.21,26.0,2.45,-0.97,81.1,,7.1,,5.24,0.28,0.16,0.23,0.19,-0.04,-0.13,0.01,0.14
CarIII-814,4233.17,26.1,2.58,-1.97,87.8,,5.4,,5.28,0.23,0.13,0.19,0.02,0.1,-0.16,0.0,0.13
CarIII-814,4233.6,26.0,2.48,-0.6,91.2,,5.8,,5.14,0.29,0.13,0.26,0.2,-0.06,-0.15,0.0,0.12
CarIII-814,4238.81,26.0,3.39,-0.28,62.4,,6.0,,5.21,0.2,0.12,0.16,0.14,-0.02,-0.07,0.01,0.08
CarIII-814,4247.43,26.0,3.37,-0.23,77.1,,9.4,,5.44,0.29,0.21,0.2,0.16,-0.04,-0.12,0.01,0.1
CarIII-814,4254.35,24.0,0.0,-0.09,115.4,,5.6,,2.95,0.38,0.13,0.36,0.27,-0.08,-0.23,0.0,0.18
CarIII-814,4274.81,24.0,0.0,-0.22,142.3,,6.5,,3.6,0.37,0.1,0.36,0.28,-0.13,-0.19,0.0,0.14
CarIII-814,4282.4,26.0,2.17,-0.78,88.6,,5.5,,4.98,0.31,0.15,0.27,0.2,-0.03,-0.18,0.0,0.14
CarIII-814,4283.01,20.0,1.88,-0.22,89.9,,0.1,,4.72,0.31,0.23,0.21,0.15,-0.05,-0.14,0.0,0.12
CarIII-814,4290.22,22.1,1.16,-0.87,123.8,,6.6,,3.55,0.32,0.16,0.28,0.1,0.06,-0.25,0.0,0.17
CarIII-814,4318.65,20.0,1.9,-0.21,79.5,,5.9,,4.48,0.22,0.13,0.18,0.14,-0.03,-0.11,0.01,0.12
CarIII-814,4330.7,22.1,1.18,-2.09,46.4,,4.4,,3.0,0.15,0.08,0.13,0.06,0.11,-0.04,0.01,0.05
CarIII-814,4337.91,22.1,1.08,-1.13,96.3,,4.7,,2.99,0.25,0.12,0.22,0.08,0.1,-0.18,0.0,0.14
CarIII-814,4394.06,22.1,1.22,-1.77,64.4,,6.6,,3.05,0.2,0.13,0.15,0.06,0.11,-0.08,0.01,0.07
CarIII-814,4395.84,22.1,1.24,-1.93,42.9,,4.3,,2.84,0.15,0.08,0.13,0.05,0.11,-0.03,0.01,0.04
CarIII-814,4399.77,22.1,1.24,-1.2,94.1,,5.4,,3.17,0.26,0.14,0.22,0.07,0.1,-0.18,0.0,0.12
CarIII-814,4416.82,26.1,2.78,-2.65,42.6,,5.2,,5.21,0.16,0.1,0.12,0.01,0.12,-0.03,0.01,0.05
CarIII-814,4417.72,22.1,1.16,-1.43,93.5,,5.9,,3.29,0.26,0.14,0.21,0.08,0.1,-0.18,0.0,0.14
CarIII-814,4418.33,22.1,1.24,-1.99,54.3,,5.6,,3.09,0.17,0.1,0.13,0.06,0.11,-0.05,0.01,0.06
CarIII-814,4422.57,26.0,2.84,-1.11,63.1,,7.4,,5.43,0.24,0.16,0.18,0.16,-0.01,-0.08,0.01,0.09
CarIII-814,4425.44,20.0,1.88,-0.36,83.3,,6.5,,4.64,0.23,0.13,0.19,0.15,-0.05,-0.1,0.0,0.11
CarIII-814,4430.61,26.0,2.22,-1.73,69.0,,6.1,,5.45,0.24,0.13,0.21,0.19,-0.01,-0.09,0.01,0.09
CarIII-814,4434.96,20.0,1.89,-0.01,101.0,,6.0,,4.65,0.25,0.12,0.23,0.17,-0.08,-0.13,0.0,0.11
CarIII-814,4435.68,20.0,1.89,-0.52,74.9,,5.0,,4.64,0.2,0.1,0.17,0.14,-0.04,-0.09,0.01,0.08
CarIII-814,4441.73,22.1,1.18,-2.41,61.8,,4.9,,3.58,0.17,0.09,0.14,0.06,0.11,-0.07,0.01,0.06
CarIII-814,4442.34,26.0,2.2,-1.23,76.8,,4.6,,5.08,0.25,0.1,0.22,0.19,-0.02,-0.11,0.01,0.09
CarIII-814,4443.19,26.0,2.86,-1.02,41.9,,4.4,,4.95,0.18,0.08,0.16,0.15,-0.0,-0.03,0.01,0.04
CarIII-814,4443.8,22.1,1.08,-0.71,122.5,,4.7,,3.2,0.3,0.11,0.28,0.1,0.06,-0.25,-0.0,0.15
CarIII-814,4444.55,22.1,1.11,-2.2,51.5,,5.0,,3.11,0.16,0.09,0.14,0.06,0.11,-0.04,0.01,0.04
CarIII-814,4447.72,26.0,2.22,-1.34,77.9,,5.1,,5.24,0.25,0.11,0.23,0.19,-0.02,-0.12,0.01,0.09
CarIII-814,4450.48,22.1,1.08,-1.52,91.5,,4.3,,3.23,0.23,0.1,0.21,0.08,0.1,-0.17,0.0,0.11
CarIII-814,4454.38,26.0,2.83,-1.25,35.2,,4.1,,5.01,0.18,0.08,0.16,0.16,0.0,-0.02,0.01,0.04
CarIII-814,4454.78,20.0,1.9,0.26,105.4,,5.2,,4.49,0.25,0.1,0.23,0.17,-0.09,-0.13,0.0,0.1
CarIII-814,4455.89,20.0,1.9,-0.52,71.2,,5.8,,4.58,0.2,0.11,0.16,0.14,-0.03,-0.08,0.01,0.07
CarIII-814,4464.45,22.1,1.16,-2.08,71.8,,5.0,,3.43,0.19,0.11,0.16,0.07,0.11,-0.09,0.01,0.08
CarIII-814,4468.49,22.1,1.13,-0.63,115.6,,5.5,,3.0,0.3,0.14,0.26,0.09,0.07,-0.24,-0.0,0.16
CarIII-814,4470.86,22.1,1.16,-2.28,60.1,,5.6,,3.4,0.18,0.11,0.14,0.06,0.11,-0.06,0.01,0.07
CarIII-814,4489.19,26.1,2.83,-2.96,23.1,,5.0,,5.17,0.17,0.12,0.12,0.01,0.12,-0.01,0.01,0.03
CarIII-814,4491.41,26.1,2.86,-2.71,31.9,,6.7,,5.15,0.18,0.13,0.12,0.01,0.12,-0.02,0.01,0.03
CarIII-814,4493.52,22.1,1.08,-2.78,26.7,,5.6,,3.18,0.17,0.12,0.13,0.06,0.11,-0.01,0.01,0.03
CarIII-814,4494.56,26.0,2.2,-1.14,83.5,,4.6,,5.13,0.26,0.1,0.24,0.2,-0.03,-0.13,0.01,0.09
CarIII-814,4501.27,22.1,1.11,-0.77,128.0,,5.2,,3.41,0.3,0.12,0.28,0.1,0.05,-0.25,-0.0,0.14
CarIII-814,4508.28,26.1,2.86,-2.44,49.4,,4.3,,5.21,0.15,0.08,0.12,0.01,0.12,-0.04,0.01,0.04
CarIII-814,4512.73,22.0,0.83,-0.4,26.9,,4.9,,3.02,0.22,0.1,0.19,0.19,-0.01,-0.01,0.01,0.03
CarIII-814,4515.34,26.1,2.84,-2.6,46.2,,4.8,,5.3,0.15,0.09,0.12,0.01,0.12,-0.04,0.01,0.04
CarIII-814,4518.02,22.0,0.82,-0.25,30.7,,4.5,,2.94,0.21,0.09,0.19,0.19,-0.01,-0.02,0.01,0.03
CarIII-814,4520.22,26.1,2.81,-2.65,43.0,,4.8,,5.25,0.15,0.09,0.12,0.01,0.12,-0.03,0.01,0.04
CarIII-814,4528.61,26.0,2.17,-0.89,104.2,,6.3,,5.3,0.3,0.12,0.27,0.21,-0.05,-0.16,0.0,0.12
CarIII-814,4529.48,22.1,1.57,-1.75,68.5,,5.9,,3.5,0.19,0.12,0.14,0.05,0.11,-0.08,0.01,0.08
CarIII-814,4531.15,26.0,1.48,-2.1,77.0,,5.0,,5.15,0.28,0.12,0.25,0.22,-0.02,-0.12,0.0,0.1
CarIII-814,4534.78,22.0,0.83,0.35,70.1,,6.5,,3.1,0.27,0.14,0.22,0.2,-0.02,-0.09,0.01,0.09
CarIII-814,4535.57,22.0,0.82,0.14,62.4,,6.4,,3.14,0.25,0.13,0.21,0.2,-0.01,-0.07,0.01,0.07
CarIII-814,4544.69,22.0,0.82,-0.45,27.2,,4.8,,3.06,0.21,0.1,0.19,0.19,-0.01,-0.01,0.01,0.03
CarIII-814,4545.13,22.1,1.13,-2.45,35.9,,5.8,,3.09,0.17,0.11,0.13,0.06,0.11,-0.02,0.01,0.04
CarIII-814,4555.48,22.0,0.85,-0.4,32.5,,4.3,,3.15,0.21,0.08,0.19,0.19,-0.01,-0.02,0.01,0.03
CarIII-814,4555.89,26.1,2.83,-2.4,70.7,,4.3,,5.55,0.17,0.09,0.15,0.01,0.11,-0.1,0.01,0.07
CarIII-814,4558.65,24.1,4.07,-0.66,34.4,,4.7,,3.67,0.15,0.09,0.12,-0.02,0.11,-0.02,0.01,0.03
