ID,Wave,Species,ExPot,log(gf),EW,f_EW,logX
2MASS~J10294248-0103238,5669.055,21.1,1.5,-1.2,23.6,,1.04
2MASS~J10294248-0103238,5684.214,21.1,1.51,-1.07,19.2,,0.81
2MASS~J10294248-0103238,5701.544,26.0,2.56,-2.143,34.6,,5.12
2MASS~J10294248-0103238,5708.397,14.0,4.93,-1.47,11.9,,5.61
2MASS~J10294248-0103238,5754.675,28.0,1.94,-2.33,19.7,,3.94
2MASS~J10294248-0103238,5857.45,20.0,2.93,0.23,53.5,,4.39
2MASS~J10294248-0103238,5889.95,11.0,0.0,0.108,218.8,,4.15
2MASS~J10294248-0103238,5895.924,11.0,0.0,-0.194,187.4,,4.08
2MASS~J10294248-0103238,6065.481,26.0,2.61,-1.41,73.1,,5.04
2MASS~J10294248-0103238,6102.72,20.0,1.88,-0.79,73.7,,4.44
2MASS~J10294248-0103238,6108.121,28.0,1.68,-2.45,20.6,,3.74
2MASS~J10294248-0103238,6122.22,20.0,1.89,-0.315,104.1,,4.48
2MASS~J10294248-0103238,6136.615,26.0,2.45,-1.41,96.7,,5.22
2MASS~J10294248-0103238,6137.691,26.0,2.59,-1.346,82.7,,5.11
2MASS~J10294248-0103238,6162.17,20.0,1.9,-0.089,113.7,,4.42
2MASS~J10294248-0103238,6169.055,20.0,2.52,-0.797,26.0,,4.42
2MASS~J10294248-0103238,6169.559,20.0,2.53,-0.478,37.7,,4.34
2MASS~J10294248-0103238,6191.558,26.0,2.43,-1.416,93.8,,5.15
2MASS~J10294248-0103238,6200.312,26.0,2.61,-2.437,23.6,,5.23
2MASS~J10294248-0103238,6213.429,26.0,2.22,-2.481,46.6,,5.21
2MASS~J10294248-0103238,6219.28,26.0,2.2,-2.448,52.3,,5.24
2MASS~J10294248-0103238,6230.723,26.0,2.56,-1.276,96.9,,5.23
2MASS~J10294248-0103238,6246.318,26.0,3.6,-0.877,35.5,,5.12
2MASS~J10294248-0103238,6247.545,26.1,3.89,-2.51,15.3,,5.28
2MASS~J10294248-0103238,6252.555,26.0,2.4,-1.687,81.7,,5.18
2MASS~J10294248-0103238,6254.257,26.0,2.28,-2.443,52.5,,5.33
2MASS~J10294248-0103238,6258.099,22.0,1.44,-0.299,12.5,,2.72
2MASS~J10294248-0103238,6265.134,26.0,2.18,-2.54,50.1,,5.27
2MASS~J10294248-0103238,6297.792,26.0,2.22,-2.64,32.6,,5.13
2MASS~J10294248-0103238,6301.499,26.0,3.65,-0.718,36.2,,5.02
2MASS~J10294248-0103238,6322.684,26.0,2.59,-2.469,22.0,,5.19
2MASS~J10294248-0103238,6335.33,26.0,2.2,-2.18,64.3,,5.15
2MASS~J10294248-0103238,6336.835,26.0,3.69,-1.05,29.9,,5.28
2MASS~J10294248-0103238,6344.148,26.0,2.43,-2.877,20.7,,5.37
2MASS~J10294248-0103238,6355.029,26.0,2.84,-2.291,15.0,,5.11
2MASS~J10294248-0103238,6393.601,26.0,2.43,-1.576,88.6,,5.21
2MASS~J10294248-0103238,6411.649,26.0,3.65,-0.595,42.6,,5.0
2MASS~J10294248-0103238,6421.35,26.0,2.28,-2.014,75.6,,5.24
2MASS~J10294248-0103238,6430.846,26.0,2.18,-1.946,85.2,,5.21
2MASS~J10294248-0103238,6439.07,20.0,2.52,0.47,98.0,,4.35
2MASS~J10294248-0103238,6449.81,20.0,2.52,-0.502,38.1,,4.34
2MASS~J10294248-0103238,6494.98,26.0,2.4,-1.239,114.0,,5.24
2MASS~J10294248-0103238,6496.896,56.1,0.6,-0.369,98.5,,-0.49
2MASS~J10294248-0103238,6498.94,26.0,0.96,-4.699,20.9,,5.36
2MASS~J10294248-0103238,6499.649,20.0,2.52,-0.818,26.5,,4.44
2MASS~J10294248-0103238,6592.912,26.0,2.73,-1.473,69.2,,5.15
2MASS~J10294248-0103238,6593.868,26.0,2.44,-2.366,39.5,,5.23
2MASS~J10294248-0103238,6604.578,21.1,1.36,-1.31,17.9,,0.78
2MASS~J10294248-0103238,6609.109,26.0,2.56,-2.661,17.9,,5.22
2MASS~J10294248-0103238,6643.64,28.0,1.68,-2.3,40.3,,3.95
2MASS~J10294248-0103238,6663.44,26.0,2.42,-2.479,37.3,,5.27
2MASS~J10294248-0103238,6677.986,26.0,2.69,-1.418,77.9,,5.18
2MASS~J10294248-0103238,6717.685,20.0,2.71,-0.524,28.9,,4.41
2MASS~J10294248-0103238,6750.152,26.0,2.42,-2.584,30.8,,5.25
2MASS~J10294248-0103238,6767.77,28.0,1.83,-2.17,37.2,,3.95
2MASS~J10294248-0103238,6978.85,26.0,2.48,-2.452,33.5,,5.23
SMSS~J105320.99-435300.1,3759.291,22.1,0.61,0.28,216.9,,3.1
SMSS~J105320.99-435300.1,3783.52,28.0,0.42,-1.42,106.7,,4.04
SMSS~J105320.99-435300.1,3807.14,28.0,0.42,-1.22,115.5,,4.03
SMSS~J105320.99-435300.1,3813.394,22.1,0.61,-2.02,89.3,,3.42
SMSS~J105320.99-435300.1,3829.355,12.0,2.71,-0.208,225.1,,5.69
SMSS~J105320.99-435300.1,3832.304,12.0,2.71,0.27,312.6,,5.6
SMSS~J105320.99-435300.1,3842.047,27.0,0.92,-0.77,56.3,,2.74
SMSS~J105320.99-435300.1,3881.869,27.0,0.58,-1.13,68.0,,2.98
SMSS~J105320.99-435300.1,3882.291,22.1,1.12,-1.71,69.3,,3.14
SMSS~J105320.99-435300.1,3904.784,22.0,0.9,0.03,40.0,,2.99
SMSS~J105320.99-435300.1,3905.523,14.0,1.91,-1.092,239.1,,5.76
SMSS~J105320.99-435300.1,3944.006,13.0,0.0,-0.62,,s,3.25
SMSS~J105320.99-435300.1,3961.52,13.0,0.01,-0.34,139.3,,3.55
SMSS~J105320.99-435300.1,3986.753,12.0,4.35,-1.03,58.7,,5.83
SMSS~J105320.99-435300.1,3995.306,27.0,0.92,-0.22,81.6,,2.8
SMSS~J105320.99-435300.1,3998.64,22.0,0.05,0.01,82.9,,3.01
SMSS~J105320.99-435300.1,4001.661,26.0,2.18,-1.9,60.1,,5.52
SMSS~J105320.99-435300.1,4007.272,26.0,2.76,-1.28,59.5,,5.54
SMSS~J105320.99-435300.1,4008.928,22.0,0.02,-1.016,46.3,,3.15
SMSS~J105320.99-435300.1,4020.898,27.0,0.43,-2.07,35.1,,3.0
SMSS~J105320.99-435300.1,4021.866,26.0,2.76,-0.73,80.3,,5.53
SMSS~J105320.99-435300.1,4025.12,22.1,0.61,-1.98,76.3,,2.97
SMSS~J105320.99-435300.1,4028.338,22.1,1.89,-0.96,64.5,,3.13
SMSS~J105320.99-435300.1,4030.753,25.0,0.0,-0.497,,s,2.79
SMSS~J105320.99-435300.1,4032.627,26.0,1.49,-2.38,85.6,,5.85
SMSS~J105320.99-435300.1,4033.062,25.0,0.0,-0.647,,s,2.34
SMSS~J105320.99-435300.1,4034.483,25.0,0.0,-0.843,,s,2.91
SMSS~J105320.99-435300.1,4041.357,25.0,2.113,0.281,,s,2.9
SMSS~J105320.99-435300.1,4053.829,22.1,1.89,-1.21,54.7,,3.15
SMSS~J105320.99-435300.1,4057.505,12.0,4.35,-0.89,75.9,,6.0
SMSS~J105320.99-435300.1,4058.217,26.0,3.21,-1.11,50.0,,5.65
SMSS~J105320.99-435300.1,4067.271,26.0,2.56,-1.419,62.8,,5.52
SMSS~J105320.99-435300.1,4067.978,26.0,3.21,-0.47,69.8,,5.47
SMSS~J105320.99-435300.1,4070.769,26.0,3.24,-0.79,54.1,,5.45
SMSS~J105320.99-435300.1,4073.763,26.0,3.27,-0.9,45.1,,5.4
SMSS~J105320.99-435300.1,4077.714,38.1,0.0,0.167,,s,0.82
SMSS~J105320.99-435300.1,4079.838,26.0,2.86,-1.36,51.9,,5.55
SMSS~J105320.99-435300.1,4095.97,26.0,2.59,-1.48,63.8,,5.63
SMSS~J105320.99-435300.1,4098.176,26.0,3.24,-0.88,62.8,,5.74
SMSS~J105320.99-435300.1,4102.936,14.0,1.91,-3.14,91.3,,5.88
SMSS~J105320.99-435300.1,4109.802,26.0,2.85,-0.94,72.2,,5.6
SMSS~J105320.99-435300.1,4110.532,27.0,1.05,-1.08,47.2,,2.96
SMSS~J105320.99-435300.1,4114.445,26.0,2.83,-1.303,57.3,,5.58
SMSS~J105320.99-435300.1,4120.207,26.0,2.99,-1.27,46.3,,5.48
SMSS~J105320.99-435300.1,4121.318,27.0,0.92,-0.32,80.7,,2.84
SMSS~J105320.99-435300.1,4121.802,26.0,2.83,-1.45,49.6,,5.55
SMSS~J105320.99-435300.1,4129.72,63.1,0.0,0.22,,s,-0.97
SMSS~J105320.99-435300.1,4132.899,26.0,2.85,-1.01,64.0,,5.46
SMSS~J105320.99-435300.1,4134.678,26.0,2.83,-0.649,80.5,,5.51
SMSS~J105320.99-435300.1,4139.927,26.0,0.99,-3.629,46.0,,5.55
SMSS~J105320.99-435300.1,4152.169,26.0,0.96,-3.232,75.4,,5.79
SMSS~J105320.99-435300.1,4153.899,26.0,3.4,-0.32,69.9,,5.52
SMSS~J105320.99-435300.1,4154.498,26.0,2.83,-0.688,83.0,,5.6
SMSS~J105320.99-435300.1,4154.805,26.0,3.37,-0.4,65.1,,5.45
SMSS~J105320.99-435300.1,4157.78,26.0,3.42,-0.403,61.1,,5.42
SMSS~J105320.99-435300.1,4161.527,22.1,1.08,-2.16,61.1,,3.3
SMSS~J105320.99-435300.1,4163.634,22.1,2.59,-0.4,65.3,,3.37
SMSS~J105320.99-435300.1,4167.271,12.0,4.35,-0.71,82.0,,5.95
SMSS~J105320.99-435300.1,4174.913,26.0,0.91,-2.938,88.8,,5.78
SMSS~J105320.99-435300.1,4175.636,26.0,2.85,-0.827,72.7,,5.5
SMSS~J105320.99-435300.1,4182.382,26.0,3.02,-1.18,51.2,,5.52
SMSS~J105320.99-435300.1,4184.309,22.1,1.08,-2.51,50.8,,3.44
SMSS~J105320.99-435300.1,4187.039,26.0,2.45,-0.514,105.0,,5.46
SMSS~J105320.99-435300.1,4187.795,26.0,2.42,-0.51,118.3,,5.68
SMSS~J105320.99-435300.1,4191.43,26.0,2.47,-0.666,97.4,,5.47
SMSS~J105320.99-435300.1,4195.329,26.0,3.33,-0.492,73.4,,5.71
SMSS~J105320.99-435300.1,4196.208,26.0,3.4,-0.7,53.4,,5.51
SMSS~J105320.99-435300.1,4199.095,26.0,3.05,0.156,101.8,,5.5
SMSS~J105320.99-435300.1,4215.524,38.1,0.0,-0.17,,s,0.88
SMSS~J105320.99-435300.1,4217.545,26.0,3.43,-0.484,60.6,,5.49
SMSS~J105320.99-435300.1,4222.213,26.0,2.45,-0.914,91.8,,5.55
SMSS~J105320.99-435300.1,4226.73,20.0,0.0,0.244,326.5,,4.54
SMSS~J105320.99-435300.1,4233.17,26.1,2.58,-1.97,92.5,,5.57
SMSS~J105320.99-435300.1,4233.603,26.0,2.48,-0.579,102.5,,5.5
SMSS~J105320.99-435300.1,4238.81,26.0,3.4,-0.233,69.3,,5.4
SMSS~J105320.99-435300.1,4246.82,21.1,0.315,0.241,,s,0.73
SMSS~J105320.99-435300.1,4250.119,26.0,2.47,-0.38,113.7,,5.51
SMSS~J105320.99-435300.1,4274.8,24.0,0.0,-0.22,127.9,,3.39
SMSS~J105320.99-435300.1,4283.01,20.0,1.89,-0.224,76.5,,4.53
SMSS~J105320.99-435300.1,4289.72,24.0,0.0,-0.37,125.0,,3.47
SMSS~J105320.99-435300.1,4314.083,21.1,0.618,0.013,,s,0.9
SMSS~J105320.99-435300.1,4324.998,21.1,0.595,-0.22,,s,0.9
SMSS~J105320.99-435300.1,4330.723,22.1,1.18,-2.06,57.7,,3.23
SMSS~J105320.99-435300.1,4337.046,26.0,1.56,-1.695,113.1,,5.85
SMSS~J105320.99-435300.1,4337.566,24.0,0.97,-1.112,57.1,,3.72
SMSS~J105320.99-435300.1,4337.914,22.1,1.08,-0.96,107.5,,3.21
SMSS~J105320.99-435300.1,4352.735,26.0,2.22,-1.29,94.4,,5.78
SMSS~J105320.99-435300.1,4388.407,26.0,3.6,-0.681,38.1,,5.39
SMSS~J105320.99-435300.1,4394.059,22.1,1.22,-1.78,73.8,,3.34
SMSS~J105320.99-435300.1,4395.031,22.1,1.08,-0.54,126.1,,3.2
SMSS~J105320.99-435300.1,4395.839,22.1,1.24,-1.93,50.6,,3.02
SMSS~J105320.99-435300.1,4399.765,22.1,1.24,-1.19,93.8,,3.26
SMSS~J105320.99-435300.1,4400.389,21.1,0.605,-0.537,,s,0.95
SMSS~J105320.99-435300.1,4415.544,21.1,0.595,-0.668,,s,1.07
SMSS~J105320.99-435300.1,4416.817,26.1,2.78,-2.6,58.8,,5.56
SMSS~J105320.99-435300.1,4417.714,22.1,1.17,-1.19,88.8,,3.06
SMSS~J105320.99-435300.1,4418.331,22.1,1.24,-1.97,56.1,,3.17
SMSS~J105320.99-435300.1,4422.568,26.0,2.85,-1.11,71.3,,5.71
SMSS~J105320.99-435300.1,4425.44,20.0,1.88,-0.358,73.0,,4.54
SMSS~J105320.99-435300.1,4430.614,26.0,2.22,-1.659,81.0,,5.76
SMSS~J105320.99-435300.1,4441.731,22.1,1.18,-2.41,48.3,,3.38
SMSS~J105320.99-435300.1,4442.339,26.0,2.2,-1.228,89.4,,5.52
SMSS~J105320.99-435300.1,4443.194,26.0,2.86,-1.043,64.5,,5.48
SMSS~J105320.99-435300.1,4443.801,22.1,1.08,-0.72,116.4,,3.15
SMSS~J105320.99-435300.1,4444.554,22.1,1.12,-2.24,55.5,,3.28
SMSS~J105320.99-435300.1,4447.717,26.0,2.22,-1.339,93.5,,5.75
SMSS~J105320.99-435300.1,4450.482,22.1,1.08,-1.52,84.8,,3.17
SMSS~J105320.99-435300.1,4454.381,26.0,2.83,-1.3,55.1,,5.49
SMSS~J105320.99-435300.1,4454.78,20.0,1.9,0.26,111.5,,4.76
SMSS~J105320.99-435300.1,4455.89,20.0,1.9,-0.53,70.6,,4.68
SMSS~J105320.99-435300.1,4464.448,22.1,1.16,-1.81,66.9,,3.14
SMSS~J105320.99-435300.1,4466.552,26.0,2.83,-0.6,92.2,,5.71
SMSS~J105320.99-435300.1,4468.517,22.1,1.13,-0.6,121.7,,3.2
SMSS~J105320.99-435300.1,4470.853,22.1,1.17,-2.02,50.5,,3.02
SMSS~J105320.99-435300.1,4484.22,26.0,3.6,-0.86,44.3,,5.69
SMSS~J105320.99-435300.1,4488.342,22.1,3.12,-0.82,19.5,,3.33
SMSS~J105320.99-435300.1,4489.185,26.1,2.83,-2.97,48.4,,5.75
SMSS~J105320.99-435300.1,4489.739,26.0,0.12,-3.899,84.5,,5.61
SMSS~J105320.99-435300.1,4490.083,26.0,3.02,-1.58,29.6,,5.45
SMSS~J105320.99-435300.1,4493.522,22.1,1.08,-3.02,21.8,,3.32
SMSS~J105320.99-435300.1,4494.563,26.0,2.2,-1.143,96.9,,5.6
SMSS~J105320.99-435300.1,4501.27,22.1,1.12,-0.77,115.0,,3.2
SMSS~J105320.99-435300.1,4508.283,26.1,2.86,-2.58,65.8,,5.78
SMSS~J105320.99-435300.1,4512.73,22.0,0.84,-0.424,28.1,,3.07
SMSS~J105320.99-435300.1,4515.34,26.1,2.84,-2.6,58.4,,5.61
SMSS~J105320.99-435300.1,4518.02,22.0,0.83,-0.269,30.5,,2.97
SMSS~J105320.99-435300.1,4520.224,26.1,2.81,-2.6,59.5,,5.6
SMSS~J105320.99-435300.1,4531.148,26.0,1.48,-2.101,98.8,,5.78
SMSS~J105320.99-435300.1,4533.249,22.0,0.85,0.532,67.9,,2.95
SMSS~J105320.99-435300.1,4534.78,22.0,0.84,0.336,56.6,,2.88
SMSS~J105320.99-435300.1,4535.567,22.0,0.83,0.12,58.0,,3.12
SMSS~J105320.99-435300.1,4541.523,26.1,2.86,-3.05,40.5,,5.69
SMSS~J105320.99-435300.1,4544.687,22.0,0.82,-0.52,31.1,,3.22
SMSS~J105320.99-435300.1,4545.95,24.0,0.94,-1.37,37.2,,3.52
SMSS~J105320.99-435300.1,4548.76,22.0,0.83,-0.298,35.3,,3.09
SMSS~J105320.99-435300.1,4554.033,56.1,0.0,0.163,,s,0.4
SMSS~J105320.99-435300.1,4555.89,26.1,2.83,-2.4,73.5,,5.74
SMSS~J105320.99-435300.1,4558.594,24.1,4.07,-0.656,49.9,,4.05
SMSS~J105320.99-435300.1,4563.77,22.1,1.22,-0.96,108.3,,3.33
SMSS~J105320.99-435300.1,4571.096,12.0,0.0,-5.688,82.2,,5.96
SMSS~J105320.99-435300.1,4571.971,22.1,1.57,-0.32,116.5,,3.29
SMSS~J105320.99-435300.1,4576.34,26.1,2.84,-2.95,39.4,,5.55
SMSS~J105320.99-435300.1,4580.056,24.0,0.94,-1.65,34.6,,3.74
SMSS~J105320.99-435300.1,4583.84,26.1,2.81,-1.93,87.3,,5.59
SMSS~J105320.99-435300.1,4588.142,24.1,4.07,-0.826,40.0,,4.0
SMSS~J105320.99-435300.1,4592.651,26.0,1.56,-2.462,82.5,,5.81
SMSS~J105320.99-435300.1,4600.752,24.0,1.0,-1.26,41.9,,3.57
SMSS~J105320.99-435300.1,4602.941,26.0,1.49,-2.208,97.7,,5.87
SMSS~J105320.99-435300.1,4702.99,12.0,4.33,-0.38,94.2,,5.73
SMSS~J105320.99-435300.1,4805.089,22.1,2.06,-1.1,52.2,,3.13
SMSS~J105320.99-435300.1,4823.524,25.0,2.317,0.136,,s,3.25
SMSS~J105320.99-435300.1,4823.528,25.0,2.32,0.144,55.4,,3.23
SMSS~J105320.99-435300.1,4859.741,26.0,2.88,-0.76,86.8,,5.68
SMSS~J105320.99-435300.1,4871.318,26.0,2.87,-0.362,101.4,,5.58
SMSS~J105320.99-435300.1,4872.137,26.0,2.88,-0.567,98.0,,5.73
SMSS~J105320.99-435300.1,4890.755,26.0,2.88,-0.394,108.8,,5.77
SMSS~J105320.99-435300.1,4891.492,26.0,2.85,-0.111,126.5,,5.76
SMSS~J105320.99-435300.1,4920.503,26.0,2.83,0.068,136.8,,5.7
SMSS~J105320.99-435300.1,4923.93,26.1,2.89,-1.32,110.2,,5.58
SMSS~J105320.99-435300.1,4924.77,26.0,2.28,-2.114,49.4,,5.52
SMSS~J105320.99-435300.1,4934.086,56.1,0.0,-0.16,,s,0.05
SMSS~J105320.99-435300.1,4939.687,26.0,0.86,-3.252,78.2,,5.63
SMSS~J105320.99-435300.1,4946.388,26.0,3.37,-1.17,41.0,,5.65
SMSS~J105320.99-435300.1,4966.089,26.0,3.33,-0.871,64.1,,5.78
SMSS~J105320.99-435300.1,4973.102,26.0,3.96,-0.95,19.9,,5.61
SMSS~J105320.99-435300.1,4980.161,28.0,3.61,-0.11,27.7,,4.28
SMSS~J105320.99-435300.1,4981.73,22.0,0.84,0.56,74.6,,3.01
SMSS~J105320.99-435300.1,4994.13,26.0,0.92,-2.969,83.7,,5.54
SMSS~J105320.99-435300.1,4999.5,22.0,0.83,0.306,74.5,,3.24
SMSS~J105320.99-435300.1,5001.87,26.0,3.88,0.05,60.9,,5.42
SMSS~J105320.99-435300.1,5006.119,26.0,2.83,-0.615,90.3,,5.53
SMSS~J105320.99-435300.1,5007.206,22.0,0.82,0.168,73.8,,3.36
SMSS~J105320.99-435300.1,5012.068,26.0,0.86,-2.642,109.8,,5.74
SMSS~J105320.99-435300.1,5014.942,26.0,3.94,-0.3,46.2,,5.53
SMSS~J105320.99-435300.1,5016.16,22.0,0.85,-0.518,20.8,,2.98
SMSS~J105320.99-435300.1,5018.45,26.1,2.89,-1.22,115.7,,5.59
SMSS~J105320.99-435300.1,5020.024,22.0,0.84,-0.358,36.1,,3.15
SMSS~J105320.99-435300.1,5022.236,26.0,3.98,-0.53,35.5,,5.58
SMSS~J105320.99-435300.1,5024.843,22.0,0.82,-0.546,20.9,,2.97
SMSS~J105320.99-435300.1,5028.127,26.0,3.56,-1.122,35.0,,5.69
SMSS~J105320.99-435300.1,5031.01,21.1,1.36,-0.4,43.9,,1.07
SMSS~J105320.99-435300.1,5035.902,22.0,1.46,0.26,25.3,,3.0
SMSS~J105320.99-435300.1,5036.463,22.0,1.44,0.186,25.8,,3.06
SMSS~J105320.99-435300.1,5038.396,22.0,1.43,0.069,22.4,,3.09
SMSS~J105320.99-435300.1,5039.96,22.0,0.02,-1.13,46.2,,3.17
SMSS~J105320.99-435300.1,5044.212,26.0,2.85,-2.017,30.3,,5.68
SMSS~J105320.99-435300.1,5049.82,26.0,2.28,-1.355,91.3,,5.69
SMSS~J105320.99-435300.1,5051.634,26.0,0.92,-2.764,103.2,,5.77
SMSS~J105320.99-435300.1,5064.65,22.0,0.05,-0.935,48.2,,3.05
SMSS~J105320.99-435300.1,5068.766,26.0,2.94,-1.041,66.4,,5.55
SMSS~J105320.99-435300.1,5079.74,26.0,0.99,-3.245,80.7,,5.82
SMSS~J105320.99-435300.1,5080.523,28.0,3.65,0.13,34.5,,4.23
SMSS~J105320.99-435300.1,5110.413,26.0,0.0,-3.76,107.8,,5.76
SMSS~J105320.99-435300.1,5123.72,26.0,1.01,-3.058,89.3,,5.85
SMSS~J105320.99-435300.1,5125.117,26.0,4.22,-0.14,46.8,,5.69
SMSS~J105320.99-435300.1,5127.36,26.0,0.92,-3.249,81.4,,5.74
SMSS~J105320.99-435300.1,5129.156,22.1,1.89,-1.24,59.3,,3.2
SMSS~J105320.99-435300.1,5131.468,26.0,2.22,-2.515,44.9,,5.76
SMSS~J105320.99-435300.1,5133.689,26.0,4.18,0.14,63.7,,5.73
SMSS~J105320.99-435300.1,5137.075,28.0,1.68,-1.99,37.8,,4.17
SMSS~J105320.99-435300.1,5137.382,26.0,4.18,-0.4,35.3,,5.67
SMSS~J105320.99-435300.1,5141.739,26.0,2.42,-2.238,43.2,,5.67
SMSS~J105320.99-435300.1,5151.911,26.0,1.01,-3.321,75.3,,5.78
SMSS~J105320.99-435300.1,5166.282,26.0,0.0,-4.123,85.5,,5.61
SMSS~J105320.99-435300.1,5171.596,26.0,1.49,-1.721,110.9,,5.56
SMSS~J105320.99-435300.1,5172.684,12.0,2.71,-0.45,260.3,,5.87
SMSS~J105320.99-435300.1,5173.74,22.0,0.0,-1.062,52.9,,3.19
SMSS~J105320.99-435300.1,5183.604,12.0,2.72,-0.239,313.1,,5.89
SMSS~J105320.99-435300.1,5185.902,22.1,1.89,-1.49,45.5,,3.18
SMSS~J105320.99-435300.1,5192.344,26.0,3.0,-0.421,98.8,,5.7
SMSS~J105320.99-435300.1,5192.97,22.0,0.02,-0.95,52.1,,3.09
SMSS~J105320.99-435300.1,5194.942,26.0,1.56,-2.021,95.3,,5.59
SMSS~J105320.99-435300.1,5197.58,26.1,3.23,-2.22,59.5,,5.67
SMSS~J105320.99-435300.1,5198.711,26.0,2.22,-2.091,61.2,,5.66
SMSS~J105320.99-435300.1,5206.04,24.0,0.94,0.02,107.6,,3.6
SMSS~J105320.99-435300.1,5210.39,22.0,0.05,-0.828,56.6,,3.09
SMSS~J105320.99-435300.1,5216.274,26.0,1.61,-2.082,91.2,,5.61
SMSS~J105320.99-435300.1,5217.39,26.0,3.21,-1.162,55.8,,5.74
SMSS~J105320.99-435300.1,5226.538,22.1,1.57,-1.26,80.5,,3.29
SMSS~J105320.99-435300.1,5232.94,26.0,2.94,-0.057,112.0,,5.52
SMSS~J105320.99-435300.1,5234.63,26.1,3.22,-2.18,59.5,,5.61
SMSS~J105320.99-435300.1,5239.811,21.1,1.46,-0.77,22.2,,1.09
SMSS~J105320.99-435300.1,5242.491,26.0,3.63,-0.967,38.0,,5.68
SMSS~J105320.99-435300.1,5247.05,26.0,0.09,-4.946,45.6,,5.72
SMSS~J105320.99-435300.1,5247.564,24.0,0.96,-1.64,30.5,,3.63
SMSS~J105320.99-435300.1,5250.21,26.0,0.12,-4.938,45.8,,5.75
SMSS~J105320.99-435300.1,5250.646,26.0,2.2,-2.18,67.6,,5.85
SMSS~J105320.99-435300.1,5254.956,26.0,0.11,-4.764,58.8,,5.8
SMSS~J105320.99-435300.1,5276.0,26.1,3.2,-2.01,72.8,,5.71
SMSS~J105320.99-435300.1,5281.79,26.0,3.04,-0.833,73.0,,5.59
SMSS~J105320.99-435300.1,5283.621,26.0,3.24,-0.524,80.5,,5.67
SMSS~J105320.99-435300.1,5284.08,26.1,2.89,-3.19,28.7,,5.59
SMSS~J105320.99-435300.1,5288.527,26.0,3.68,-1.508,14.1,,5.66
SMSS~J105320.99-435300.1,5296.69,24.0,0.98,-1.36,43.3,,3.63
SMSS~J105320.99-435300.1,5298.28,24.0,0.98,-1.14,65.8,,3.86
SMSS~J105320.99-435300.1,5300.74,24.0,0.98,-2.0,16.0,,3.64
SMSS~J105320.99-435300.1,5302.3,26.0,3.28,-0.72,65.6,,5.59
SMSS~J105320.99-435300.1,5307.361,26.0,1.61,-2.912,48.5,,5.5
SMSS~J105320.99-435300.1,5324.179,26.0,3.21,-0.103,100.9,,5.64
SMSS~J105320.99-435300.1,5328.531,26.0,1.56,-1.85,118.0,,5.89
SMSS~J105320.99-435300.1,5332.9,26.0,1.55,-2.776,61.8,,5.57
SMSS~J105320.99-435300.1,5336.786,22.1,1.58,-1.59,57.9,,3.15
SMSS~J105320.99-435300.1,5339.93,26.0,3.27,-0.72,67.1,,5.61
SMSS~J105320.99-435300.1,5345.8,24.0,1.0,-0.95,61.6,,3.6
SMSS~J105320.99-435300.1,5348.31,24.0,1.0,-1.21,40.5,,3.45
SMSS~J105320.99-435300.1,5349.465,20.0,2.71,-0.31,33.6,,4.59
SMSS~J105320.99-435300.1,5364.871,26.0,4.45,0.228,45.2,,5.54
SMSS~J105320.99-435300.1,5367.467,26.0,4.42,0.443,51.2,,5.43
SMSS~J105320.99-435300.1,5369.962,26.0,4.37,0.536,61.2,,5.48
SMSS~J105320.99-435300.1,5379.573,26.0,3.69,-1.514,14.3,,5.67
SMSS~J105320.99-435300.1,5381.021,22.1,1.57,-1.92,37.6,,3.08
SMSS~J105320.99-435300.1,5383.369,26.0,4.31,0.645,69.8,,5.49
SMSS~J105320.99-435300.1,5389.479,26.0,4.42,-0.41,20.2,,5.58
SMSS~J105320.99-435300.1,5409.77,24.0,1.03,-0.67,71.6,,3.57
SMSS~J105320.99-435300.1,5418.768,22.1,1.58,-2.0,29.6,,3.0
SMSS~J105320.99-435300.1,5424.068,26.0,4.32,0.52,70.0,,5.63
SMSS~J105320.99-435300.1,5429.696,26.0,0.96,-1.881,149.6,,5.75
SMSS~J105320.99-435300.1,5434.524,26.0,1.01,-2.126,121.5,,5.57
SMSS~J105320.99-435300.1,5446.917,26.0,0.99,-1.91,141.8,,5.69
SMSS~J105320.99-435300.1,5497.516,26.0,1.01,-2.825,100.0,,5.81
SMSS~J105320.99-435300.1,5506.779,26.0,0.99,-2.789,98.8,,5.71
SMSS~J105320.99-435300.1,5526.785,21.1,1.77,0.02,42.3,,1.07
SMSS~J105320.99-435300.1,5528.405,12.0,4.34,-0.498,98.3,,5.96
SMSS~J105320.99-435300.1,5534.834,26.1,3.25,-2.93,30.7,,5.78
SMSS~J105320.99-435300.1,5569.618,26.0,3.42,-0.54,70.7,,5.66
SMSS~J105320.99-435300.1,5572.842,26.0,3.4,-0.275,81.2,,5.61
SMSS~J105320.99-435300.1,5576.088,26.0,3.43,-1.0,52.1,,5.75
SMSS~J105320.99-435300.1,5578.734,28.0,1.68,-2.64,10.5,,4.06
SMSS~J105320.99-435300.1,5581.971,20.0,2.52,-0.555,34.6,,4.64
SMSS~J105320.99-435300.1,5586.756,26.0,3.37,-0.144,93.0,,5.68
SMSS~J105320.99-435300.1,5588.76,20.0,2.52,0.21,83.8,,4.9
SMSS~J105320.99-435300.1,5590.12,20.0,2.52,-0.571,30.6,,4.57
SMSS~J105320.99-435300.1,5594.468,20.0,2.52,0.097,76.0,,4.83
