Name,Sppecies,lambda,chi,loggf,l_EW,EW,SNR,min
CC10690,Fe I,6533.93,4.55,-1.46,,,14,25
CC10690,Fe I,6569.22,4.73,-0.42,,26.0,14,25
CC10690,Fe I,6574.23,0.99,-5.022,,27.0,14,25
CC10690,Fe I,6581.22,1.48,-4.68,,23.5,14,25
CC10690,Fe I,6592.91,2.73,-1.47,,120.0,14,25
CC10690,Fe I,6593.87,2.43,-2.366,,99.0,14,25
CC10690,Fe I,6597.56,4.79,-1.07,,,14,25
CC10690,Fe I,6608.03,2.28,-3.94,,,14,25
CC10690,Fe I,6609.11,2.56,-2.661,,50.3,14,25
CC10690,Fe I,6627.54,4.54,-1.68,,,14,25
CC10690,Fe I,6633.75,4.56,-0.799,,,14,25
CC10690,Fe I,6663.44,2.42,-2.479,,96.0,14,25
CC10690,Fe I,6677.99,2.69,-1.42,,134.5,14,25
CC10690,Fe I,6750.15,2.42,-2.621,,70.0,14,25
CC10690,Fe II,5414.08,3.22,-3.61,,,14,25
CC10690,Fe II,5425.25,3.2,-3.36,,48.7,14,25
CC10690,Fe II,5534.85,3.24,-2.92,,,14,25
CC10690,Fe II,5991.38,3.15,-3.74,,20.0,14,25
CC10690,Fe II,6149.25,3.89,-2.72,,,14,25
CC10690,Fe II,6238.38,3.89,-2.67,,33.5,14,25
CC10690,Fe II,6247.56,3.89,-2.36,,38.3,14,25
CC10690,Fe II,6369.46,2.89,-4.02,,,14,25
CC10690,Fe II,6416.93,3.89,-2.79,,18.0,14,25
CC10690,Fe II,6432.68,2.89,-3.71,,37.7,14,25
CC10690,Fe II,6456.39,3.9,-2.08,,56.3,14,25
CC10690,Fe II,6516.08,2.89,-3.45,,49.0,14,25
CC10690,O I,6300.31,0.0,-9.75,<,25.0,14,25
CC10690,Na I,5688.21,2.1,-0.37,<,25.0,14,25
CC10690,Mg I,5528.41,4.34,-0.48,,90.7,14,25
CC10690,Mg I,5711.09,4.35,-1.728,,,14,25
CC10690,Al I,6696.03,3.14,-1.57,<,25.0,14,25
CC10690,Si I,6142.48,5.62,-1.51,,,14,25
CC10690,Si I,6155.14,5.62,-0.8,,,14,25
CC10690,Si I,6237.33,5.61,-1.02,,,14,25
CC10690,Si I,6244.48,5.61,-1.27,,,14,25
CC10690,Ca I,5349.47,2.71,-0.31,,51.5,14,25
CC10690,Ca I,5581.97,2.52,-0.555,,34.0,14,25
CC10690,Ca I,5588.75,2.52,0.21,,73.5,14,25
CC10690,Ca I,5590.12,2.52,-0.571,,,14,25
CC10690,Ca I,5594.47,2.52,0.097,,78.5,14,25
CC10690,Ca I,5598.49,2.52,-0.087,,,14,25
CC10690,Ca I,5857.45,2.93,0.23,,56.3,14,25
CC10690,Ca I,5601.28,2.53,-0.523,,40.7,14,25
CC10690,Ca I,6102.73,1.88,-0.79,,60.0,14,25
CC10690,Ca I,6122.23,1.89,-0.32,,103.0,14,25
CC10690,Ca I,6161.3,2.52,-1.27,,,14,25
CC10690,Ca I,6162.17,1.9,-0.09,,127.0,14,25
CC10690,Ca I,6166.44,2.52,-1.14,,27.5,14,25
CC10690,Ca I,6169.04,2.52,-0.8,,,14,25
CC10690,Ca I,6169.56,2.52,-0.48,,38.0,14,25
CC10690,Ca I,6439.08,2.52,0.39,,92.7,14,25
CC10690,Ca I,6449.81,2.52,-0.502,,,14,25
CC10690,Ca I,6455.6,2.52,-1.29,,,14,25
CC10690,Ca I,6471.67,2.52,-0.76,,15.0,14,25
CC10690,Ca I,6493.79,2.52,-0.32,,64.3,14,25
CC10690,Ca I,6499.65,2.52,-0.82,,,14,25
CC10690,Ca I,6717.68,2.71,-0.61,,37.7,14,25
CC10690,Sc II,5318.37,1.36,-2.01,,,14,25
CC10690,Sc II,5526.79,1.77,0.03,,68.0,14,25
CC10690,Sc II,5641.0,1.5,-1.13,,,14,25
CC10690,Sc II,5657.91,1.51,-0.6,,,14,25
CC10690,Sc II,5667.16,1.5,-1.31,,,14,25
CC10690,Sc II,5669.06,1.5,-1.2,,,14,25
CC10690,Sc II,6245.62,1.51,-0.97,,,14,25
CC10690,Sc II,6309.9,1.5,-1.52,,,14,25
CC10690,Sc II,6604.58,1.36,-1.31,,,14,25
CC10690,Ti I,5490.16,1.46,-0.933,,,14,25
CC10690,Ti I,5978.54,1.87,-0.44,,,14,25
CC10690,Ti I,6126.22,1.07,-1.425,,,14,25
CC10690,Ti I,6258.1,1.44,-0.355,,,14,25
CC10690,Ti I,6303.77,1.44,-1.57,,,14,25
CC10690,Ti I,6312.24,1.46,-1.55,,,14,25
CC10690,Ti I,6336.1,1.44,-1.74,,,14,25
CC10690,Ti I,6554.24,1.44,-1.218,,,14,25
CC10690,Ti I,6556.08,1.46,-1.074,,,14,25
CC10690,Ti I,6599.13,0.9,-2.09,,,14,25
CC10690,Ti I,6743.13,0.9,-1.63,,,14,25
CC10690,Ti II,5336.77,1.58,-1.7,,92.5,14,25
CC10690,Ti II,5381.01,1.57,-1.78,,68.7,14,25
CC10690,Ti II,5418.77,1.58,-2.11,,,14,25
CC10690,Ti II,6559.59,2.05,-2.019,,,14,25
CC10690,Ti II,6606.95,2.06,-2.79,,29.0,14,25
CC10690,V I,6090.21,1.08,-0.06,,,14,25
CC10690,V I,6119.53,1.06,-0.32,,,14,25
CC10690,V I,6135.37,1.05,-0.75,,,14,25
CC10690,V I,6150.15,0.3,-1.79,,,14,25
CC10690,V I,6199.19,0.29,-1.29,,,14,25
CC10690,V I,6216.36,0.28,-0.81,,,14,25
CC10690,V I,6224.51,0.29,-2.01,,,14,25
CC10690,V I,6233.2,0.28,-2.07,,,14,25
CC10690,V I,6243.11,0.3,-0.98,,,14,25
CC10690,V I,6251.82,0.29,-1.3,,,14,25
CC10690,V I,6292.82,0.29,-1.52,,,14,25
CC10690,V I,6531.41,1.22,-0.84,,,14,25
CC10690,Cr I,5345.8,1.0,-0.98,,106.5,14,25
CC10690,Cr I,5348.33,1.0,-1.29,,83.7,14,25
CC10690,Cr I,5409.8,1.03,-0.72,,97.3,14,25
CC10690,Cr I,6330.09,0.94,-2.92,,,14,25
CC10690,Mn I,5407.42,2.14,-1.743,,,14,25
CC10690,Mn I,5420.36,2.14,-1.46,,,14,25
CC10690,Mn I,5432.55,0.0,-3.795,,,14,25
CC10690,Mn I,5516.77,2.18,-1.847,,,14,25
CC10690,Mn I,6013.51,3.07,-0.252,,,14,25
CC10690,Mn I,6021.82,3.08,0.035,,,14,25
CC10690,Co I,5647.23,2.28,-1.56,,,14,25
CC10690,Ni I,5578.73,1.68,-2.67,,,14,25
CC10690,Ni I,5587.87,1.93,-2.37,,,14,25
CC10690,Ni I,6108.12,1.68,-2.45,,29.0,14,25
CC10690,Ni I,6128.97,1.68,-3.39,,,14,25
CC10690,Ni I,6176.82,4.09,-0.43,,,14,25
CC10690,Ni I,6327.6,1.68,-3.09,,,14,25
CC10690,Ni I,6384.67,4.15,-1.0,,,14,25
CC10690,Ni I,6482.8,1.94,-2.85,,24.5,14,25
CC10690,Ni I,6586.32,1.95,-2.79,,,14,25
CC10690,Ni I,6643.64,1.68,-2.3,,59.3,14,25
CC10690,Ni I,6767.78,1.83,-2.17,,65.5,14,25
CC10690,Cu I,5700.24,1.64,-2.33,,,14,25
CC10690,Zn I,6362.35,5.8,0.14,,,14,25
CC10690,Y II,5402.78,1.84,-0.51,,,14,25
CC10690,Ba II,5853.69,0.6,-1.01,,91.5,14,25
CC10690,Ba II,6141.73,0.7,-0.077,,138.3,14,25
CC10690,Ba II,6496.91,0.6,-0.38,,124.7,14,25
CC10690,La II,5303.52,0.32,-1.35,,,14,25
CC10690,La II,6320.43,0.17,-1.562,,,14,25
CC10690,La II,6390.46,0.32,-1.4,,,14,25
CC10690,La II,6774.27,0.13,-1.708,,,14,25
CC10690,Nd II,5319.82,0.55,-0.14,,,14,25
CC10690,Eu II,6645.13,1.37,0.12,,,14,25
CC10802,Fe I,5302.3,3.28,-0.88,,,7,33
CC10802,Fe I,5307.37,1.61,-2.912,,120.5,7,33
CC10802,Fe I,5324.19,3.21,-0.1,,,7,33
CC10802,Fe I,5332.9,1.56,-2.78,,,7,33
CC10802,Fe I,5339.93,3.27,-0.72,,133.7,7,33
CC10802,Fe I,5364.86,4.45,0.228,,111.0,7,33
CC10802,Fe I,5367.48,4.42,0.443,,,7,33
CC10802,Fe I,5369.96,4.37,0.536,,,7,33
CC10802,Fe I,5371.5,0.96,-1.644,,,7,33
CC10802,Fe I,5383.37,4.31,0.645,,,7,33
CC10802,Fe I,5389.48,4.42,-0.4,,,7,33
CC10802,Fe I,5393.17,3.24,-0.92,,,7,33
CC10802,Fe I,5397.13,0.91,-1.982,,,7,33
CC10802,Fe I,5400.51,4.37,-0.15,,,7,33
CC10802,Fe I,5405.77,0.99,-1.852,,,7,33
CC10802,Fe I,5410.92,4.47,0.398,,,7,33
CC10802,Fe I,5415.2,4.39,0.643,,150.5,7,33
CC10802,Fe I,5417.04,4.42,-1.42,,34.0,7,33
CC10802,Fe I,5424.07,4.32,0.52,,109.0,7,33
CC10802,Fe I,5429.7,0.96,-1.881,,,7,33
CC10802,Fe I,5434.52,1.01,-2.126,,,7,33
CC10802,Fe I,5445.05,4.39,-0.02,,108.0,7,33
CC10802,Fe I,5446.92,0.99,-1.914,,,7,33
CC10802,Fe I,5464.28,4.14,-1.402,,,7,33
CC10802,Fe I,5497.52,1.01,-2.825,,,7,33
CC10802,Fe I,5501.46,0.96,-3.046,,,7,33
CC10802,Fe I,5506.79,0.99,-2.789,,,7,33
CC10802,Fe I,5569.62,3.42,-0.54,,120.0,7,33
CC10802,Fe I,5576.09,3.43,-1.0,,113.0,7,33
CC10802,Fe I,5586.76,3.37,-0.144,,142.7,7,33
CC10802,Fe I,5624.54,3.42,-0.755,,,7,33
CC10802,Fe I,5686.53,4.55,-0.45,,,7,33
CC10802,Fe I,5701.54,2.56,-2.143,,87.5,7,33
CC10802,Fe I,5956.69,0.86,-4.498,,,7,33
CC10802,Fe I,6003.03,3.88,-1.11,,,7,33
CC10802,Fe I,6024.05,4.55,-0.11,,135.0,7,33
CC10802,Fe I,6027.05,4.07,-1.089,,57.0,7,33
CC10802,Fe I,6056.01,4.73,-0.45,,31.0,7,33
CC10802,Fe I,6065.48,2.61,-1.41,,117.0,7,33
CC10802,Fe I,6078.5,4.79,-0.37,,,7,33
CC10802,Fe I,6082.72,2.22,-3.548,,70.0,7,33
CC10802,Fe I,6102.18,4.84,-0.516,,75.0,7,33
CC10802,Fe I,6120.26,0.91,-5.94,,57.0,7,33
CC10802,Fe I,6137.69,2.59,-1.346,,,7,33
CC10802,Fe I,6151.62,2.18,-3.371,,69.0,7,33
CC10802,Fe I,6157.75,4.07,-1.26,,52.0,7,33
CC10802,Fe I,6165.36,4.14,-1.473,,,7,33
CC10802,Fe I,6173.34,2.22,-2.85,,107.0,7,33
CC10802,Fe I,6180.2,2.73,-2.649,,,7,33
CC10802,Fe I,6187.99,3.94,-1.58,,,7,33
CC10802,Fe I,6200.31,2.61,-2.373,,89.0,7,33
CC10802,Fe I,6213.43,2.22,-2.481,,112.5,7,33
CC10802,Fe I,6219.28,2.2,-2.448,,132.0,7,33
CC10802,Fe I,6229.23,2.84,-2.9,,50.5,7,33
CC10802,Fe I,6230.74,2.56,-1.276,,160.0,7,33
CC10802,Fe I,6232.65,3.65,-1.223,,64.5,7,33
CC10802,Fe I,6240.65,2.22,-3.173,,82.7,7,33
CC10802,Fe I,6246.32,3.6,-0.733,,99.3,7,33
CC10802,Fe I,6252.56,2.4,-1.767,,166.7,7,33
CC10802,Fe I,6254.26,2.28,-2.443,,124.0,7,33
CC10802,Fe I,6265.13,2.18,-2.54,,128.0,7,33
CC10802,Fe I,6280.62,0.86,-4.387,,112.5,7,33
CC10802,Fe I,6297.79,2.22,-2.64,,111.7,7,33
CC10802,Fe I,6301.5,3.65,-0.72,,126.0,7,33
CC10802,Fe I,6302.49,3.69,-1.15,,106.0,7,33
CC10802,Fe I,6311.51,2.83,-3.22,,,7,33
CC10802,Fe I,6322.68,2.59,-2.469,,75.3,7,33
CC10802,Fe I,6335.33,2.2,-2.177,,133.7,7,33
CC10802,Fe I,6336.82,3.69,-1.05,,,7,33
CC10802,Fe I,6344.15,2.43,-2.877,,93.0,7,33
CC10802,Fe I,6355.03,2.84,-2.291,,96.3,7,33
CC10802,Fe I,6380.74,4.19,-1.375,,59.3,7,33
CC10802,Fe I,6392.54,2.28,-3.95,,,7,33
CC10802,Fe I,6393.61,2.43,-1.576,,138.5,7,33
CC10802,Fe I,6408.03,3.69,-1.0,,96.0,7,33
CC10802,Fe I,6411.65,3.65,-0.717,,142.5,7,33
CC10802,Fe I,6419.96,4.73,-0.24,,65.0,7,33
CC10802,Fe I,6421.35,2.28,-2.014,,150.0,7,33
CC10802,Fe I,6430.85,2.18,-1.946,,163.0,7,33
CC10802,Fe I,6481.87,2.27,-3.01,,94.3,7,33
CC10802,Fe I,6494.98,2.4,-1.239,,178.5,7,33
CC10802,Fe I,6498.94,0.96,-4.689,,114.3,7,33
CC10802,Fe I,6518.37,2.83,-2.297,,57.7,7,33
CC10802,Fe I,6533.93,4.55,-1.46,,,7,33
CC10802,Fe I,6569.22,4.73,-0.42,,,7,33
CC10802,Fe I,6574.23,0.99,-5.022,,,7,33
CC10802,Fe I,6581.22,1.48,-4.68,,,7,33
CC10802,Fe I,6592.91,2.73,-1.47,,151.0,7,33
CC10802,Fe I,6593.87,2.43,-2.366,,,7,33
CC10802,Fe I,6597.56,4.79,-1.07,,,7,33
CC10802,Fe I,6608.03,2.28,-3.94,,,7,33
CC10802,Fe I,6609.11,2.56,-2.661,,99.7,7,33
CC10802,Fe I,6627.54,4.54,-1.68,,,7,33
CC10802,Fe I,6633.75,4.56,-0.799,,,7,33
CC10802,Fe I,6663.44,2.42,-2.479,,,7,33
CC10802,Fe I,6677.99,2.69,-1.42,,170.0,7,33
CC10802,Fe I,6750.15,2.42,-2.621,,116.0,7,33
CC10802,Fe II,5414.08,3.22,-3.61,,32.0,7,33
CC10802,Fe II,5425.25,3.2,-3.36,,66.5,7,33
CC10802,Fe II,5534.85,3.24,-2.92,,,7,33
CC10802,Fe II,5991.38,3.15,-3.74,,,7,33
CC10802,Fe II,6149.25,3.89,-2.72,,56.0,7,33
CC10802,Fe II,6238.38,3.89,-2.67,,,7,33
CC10802,Fe II,6247.56,3.89,-2.36,,86.3,7,33
CC10802,Fe II,6369.46,2.89,-4.02,,,7,33
CC10802,Fe II,6416.93,3.89,-2.79,,,7,33
CC10802,Fe II,6432.68,2.89,-3.71,,44.7,7,33
CC10802,Fe II,6456.39,3.9,-2.08,,,7,33
CC10802,Fe II,6516.08,2.89,-3.45,,,7,33
CC10802,O I,6300.31,0.0,-9.75,,,7,33
CC10802,Na I,5688.21,2.1,-0.37,,40.5,7,33
CC10802,Mg I,5528.41,4.34,-0.48,,182.7,7,33
CC10802,Mg I,5711.09,4.35,-1.728,,41.7,7,33
CC10802,Al I,6696.03,3.14,-1.57,<,35.0,7,33
CC10802,Si I,6142.48,5.62,-1.51,,28.5,7,33
CC10802,Si I,6155.14,5.62,-0.8,,56.5,7,33
CC10802,Si I,6237.33,5.61,-1.02,,,7,33
CC10802,Si I,6244.48,5.61,-1.27,,,7,33
CC10802,Ca I,5349.47,2.71,-0.31,,,7,33
CC10802,Ca I,5581.97,2.52,-0.555,,,7,33
CC10802,Ca I,5588.75,2.52,0.21,,131.0,7,33
CC10802,Ca I,5590.12,2.52,-0.571,,,7,33
CC10802,Ca I,5594.47,2.52,0.097,,,7,33
CC10802,Ca I,5598.49,2.52,-0.087,,183.5,7,33
CC10802,Ca I,5857.45,2.93,0.23,,134.0,7,33
CC10802,Ca I,5601.28,2.53,-0.523,,53.5,7,33
CC10802,Ca I,6102.73,1.88,-0.79,,112.5,7,33
CC10802,Ca I,6122.23,1.89,-0.32,,,7,33
CC10802,Ca I,6161.3,2.52,-1.27,,,7,33
CC10802,Ca I,6162.17,1.9,-0.09,,,7,33
CC10802,Ca I,6166.44,2.52,-1.14,,,7,33
CC10802,Ca I,6169.04,2.52,-0.8,,,7,33
CC10802,Ca I,6169.56,2.52,-0.48,,127.5,7,33
CC10802,Ca I,6439.08,2.52,0.39,,129.3,7,33
CC10802,Ca I,6449.81,2.52,-0.502,,,7,33
CC10802,Ca I,6455.6,2.52,-1.29,,91.0,7,33
CC10802,Ca I,6471.67,2.52,-0.76,,92.3,7,33
CC10802,Ca I,6493.79,2.52,-0.32,,116.7,7,33
CC10802,Ca I,6499.65,2.52,-0.82,,88.7,7,33
CC10802,Ca I,6717.68,2.71,-0.61,,90.3,7,33
CC10802,Sc II,5318.37,1.36,-2.01,,,7,33
CC10802,Sc II,5526.79,1.77,0.03,,102.3,7,33
CC10802,Sc II,5641.0,1.5,-1.13,,55.0,7,33
CC10802,Sc II,5657.91,1.51,-0.6,,75.5,7,33
CC10802,Sc II,5667.16,1.5,-1.31,,,7,33
CC10802,Sc II,5669.06,1.5,-1.2,,,7,33
CC10802,Sc II,6245.62,1.51,-0.97,,,7,33
CC10802,Sc II,6309.9,1.5,-1.52,,,7,33
CC10802,Sc II,6604.58,1.36,-1.31,,,7,33
CC10802,Ti I,5490.16,1.46,-0.933,,,7,33
CC10802,Ti I,5978.54,1.87,-0.44,,,7,33
CC10802,Ti I,6126.22,1.07,-1.425,,,7,33
CC10802,Ti I,6258.1,1.44,-0.355,,70.5,7,33
CC10802,Ti I,6303.77,1.44,-1.57,,,7,33
CC10802,Ti I,6312.24,1.46,-1.55,,,7,33
CC10802,Ti I,6336.1,1.44,-1.74,,56.5,7,33
CC10802,Ti I,6554.24,1.44,-1.218,,,7,33
CC10802,Ti I,6556.08,1.46,-1.074,,,7,33
CC10802,Ti I,6599.13,0.9,-2.09,,,7,33
CC10802,Ti I,6743.13,0.9,-1.63,,86.3,7,33
CC10802,Ti II,5336.77,1.58,-1.7,,,7,33
CC10802,Ti II,5381.01,1.57,-1.78,,,7,33
CC10802,Ti II,5418.77,1.58,-2.11,,94.7,7,33
CC10802,Ti II,6559.59,2.05,-2.019,,,7,33
CC10802,Ti II,6606.95,2.06,-2.79,,,7,33
CC10802,V I,6090.21,1.08,-0.06,,39.5,7,33
CC10802,V I,6119.53,1.06,-0.32,,,7,33
CC10802,V I,6135.37,1.05,-0.75,,,7,33
CC10802,V I,6150.15,0.3,-1.79,,,7,33
CC10802,V I,6199.19,0.29,-1.29,,,7,33
CC10802,V I,6216.36,0.28,-0.81,,,7,33
CC10802,V I,6224.51,0.29,-2.01,,,7,33
CC10802,V I,6233.2,0.28,-2.07,,,7,33
CC10802,V I,6243.11,0.3,-0.98,,,7,33
CC10802,V I,6251.82,0.29,-1.3,,33.0,7,33
CC10802,V I,6292.82,0.29,-1.52,,,7,33
CC10802,V I,6531.41,1.22,-0.84,,,7,33
CC10802,Cr I,5345.8,1.0,-0.98,,135.5,7,33
CC10802,Cr I,5348.33,1.0,-1.29,,134.0,7,33
CC10802,Cr I,5409.8,1.03,-0.72,,188.0,7,33
CC10802,Cr I,6330.09,0.94,-2.92,,,7,33
CC10802,Mn I,5407.42,2.14,-1.743,,,7,33
CC10802,Mn I,5420.36,2.14,-1.46,,,7,33
CC10802,Mn I,5432.55,0.0,-3.795,,,7,33
CC10802,Mn I,5516.77,2.18,-1.847,,,7,33
CC10802,Mn I,6013.51,3.07,-0.252,,,7,33
CC10802,Mn I,6021.82,3.08,0.035,,80.3,7,33
CC10802,Co I,5647.23,2.28,-1.56,,49.5,7,33
CC10802,Ni I,5578.73,1.68,-2.67,,65.5,7,33
CC10802,Ni I,5587.87,1.93,-2.37,,,7,33
CC10802,Ni I,6108.12,1.68,-2.45,,,7,33
CC10802,Ni I,6128.97,1.68,-3.39,,58.0,7,33
CC10802,Ni I,6176.82,4.09,-0.43,,,7,33
CC10802,Ni I,6327.6,1.68,-3.09,,,7,33
CC10802,Ni I,6384.67,4.15,-1.0,,,7,33
CC10802,Ni I,6482.8,1.94,-2.85,,41.5,7,33
CC10802,Ni I,6586.32,1.95,-2.79,,,7,33
CC10802,Ni I,6643.64,1.68,-2.3,,130.7,7,33
CC10802,Ni I,6767.78,1.83,-2.17,,77.3,7,33
CC10802,Cu I,5700.24,1.64,-2.33,,,7,33
CC10802,Zn I,6362.35,5.8,0.14,,,7,33
CC10802,Y II,5402.78,1.84,-0.51,,,7,33
CC10802,Ba II,5853.69,0.6,-1.01,,113.0,7,33
CC10802,Ba II,6141.73,0.7,-0.077,,154.0,7,33
CC10802,Ba II,6496.91,0.6,-0.38,,200.5,7,33
CC10802,La II,5303.52,0.32,-1.35,,,7,33
CC10802,La II,6320.43,0.17,-1.562,,,7,33
CC10802,La II,6390.46,0.32,-1.4,,,7,33
CC10802,La II,6774.27,0.13,-1.708,,,7,33
CC10802,Nd II,5319.82,0.55,-0.14,,,7,33
CC10802,Eu II,6645.13,1.37,0.12,,,7,33
CC10944,Fe I,5302.3,3.28,-0.88,,101.0,16,20
CC10944,Fe I,5307.37,1.61,-2.912,,121.0,16,20
CC10944,Fe I,5324.19,3.21,-0.1,,,16,20
CC10944,Fe I,5332.9,1.56,-2.78,,,16,20
CC10944,Fe I,5339.93,3.27,-0.72,,106.7,16,20
CC10944,Fe I,5364.86,4.45,0.228,,78.0,16,20
CC10944,Fe I,5367.48,4.42,0.443,,79.7,16,20
CC10944,Fe I,5369.96,4.37,0.536,,81.7,16,20
CC10944,Fe I,5371.5,0.96,-1.644,,,16,20
CC10944,Fe I,5383.37,4.31,0.645,,105.5,16,20
CC10944,Fe I,5389.48,4.42,-0.4,,,16,20
CC10944,Fe I,5393.17,3.24,-0.92,,,16,20
CC10944,Fe I,5397.13,0.91,-1.982,,,16,20
CC10944,Fe I,5400.51,4.37,-0.15,,57.5,16,20
CC10944,Fe I,5405.77,0.99,-1.852,,,16,20
CC10944,Fe I,5410.92,4.47,0.398,,78.7,16,20
CC10944,Fe I,5415.2,4.39,0.643,,88.3,16,20
CC10944,Fe I,5417.04,4.42,-1.42,,,16,20
CC10944,Fe I,5424.07,4.32,0.52,,113.0,16,20
CC10944,Fe I,5429.7,0.96,-1.881,,,16,20
CC10944,Fe I,5434.52,1.01,-2.126,,,16,20
CC10944,Fe I,5445.05,4.39,-0.02,,77.0,16,20
CC10944,Fe I,5446.92,0.99,-1.914,,,16,20
CC10944,Fe I,5464.28,4.14,-1.402,,,16,20
CC10944,Fe I,5497.52,1.01,-2.825,,,16,20
CC10944,Fe I,5501.46,0.96,-3.046,,191.5,16,20
CC10944,Fe I,5506.79,0.99,-2.789,,184.5,16,20
CC10944,Fe I,5569.62,3.42,-0.54,,115.5,16,20
CC10944,Fe I,5576.09,3.43,-1.0,,77.0,16,20
CC10944,Fe I,5586.76,3.37,-0.144,,142.0,16,20
CC10944,Fe I,5624.54,3.42,-0.755,,104.5,16,20
CC10944,Fe I,5686.53,4.55,-0.45,,,16,20
CC10944,Fe I,5701.54,2.56,-2.143,,93.5,16,20
CC10944,Fe I,5956.69,0.86,-4.498,,101.0,16,20
CC10944,Fe I,6003.03,3.88,-1.11,,47.7,16,20
CC10944,Fe I,6024.05,4.55,-0.11,,45.0,16,20
CC10944,Fe I,6027.05,4.07,-1.089,,28.7,16,20
CC10944,Fe I,6056.01,4.73,-0.45,,,16,20
CC10944,Fe I,6065.48,2.61,-1.41,,140.3,16,20
CC10944,Fe I,6078.5,4.79,-0.37,,,16,20
CC10944,Fe I,6082.72,2.22,-3.548,,19.5,16,20
CC10944,Fe I,6102.18,4.84,-0.516,,21.5,16,20
CC10944,Fe I,6120.26,0.91,-5.94,,,16,20
CC10944,Fe I,6137.69,2.59,-1.346,,161.0,16,20
CC10944,Fe I,6151.62,2.18,-3.371,,52.0,16,20
CC10944,Fe I,6157.75,4.07,-1.26,,,16,20
CC10944,Fe I,6165.36,4.14,-1.473,,,16,20
CC10944,Fe I,6173.34,2.22,-2.85,,85.0,16,20
CC10944,Fe I,6180.2,2.73,-2.649,,36.5,16,20
CC10944,Fe I,6187.99,3.94,-1.58,,,16,20
CC10944,Fe I,6200.31,2.61,-2.373,,106.7,16,20
CC10944,Fe I,6213.43,2.22,-2.481,,107.0,16,20
CC10944,Fe I,6219.28,2.2,-2.448,,74.5,16,20
CC10944,Fe I,6229.23,2.84,-2.9,,,16,20
CC10944,Fe I,6230.74,2.56,-1.276,,156.0,16,20
CC10944,Fe I,6232.65,3.65,-1.223,,42.7,16,20
CC10944,Fe I,6240.65,2.22,-3.173,,47.7,16,20
CC10944,Fe I,6246.32,3.6,-0.733,,92.3,16,20
CC10944,Fe I,6252.56,2.4,-1.767,,148.3,16,20
CC10944,Fe I,6254.26,2.28,-2.443,,113.3,16,20
CC10944,Fe I,6265.13,2.18,-2.54,,116.3,16,20
CC10944,Fe I,6280.62,0.86,-4.387,,117.5,16,20
CC10944,Fe I,6297.79,2.22,-2.64,,,16,20
CC10944,Fe I,6301.5,3.65,-0.72,,,16,20
CC10944,Fe I,6302.49,3.69,-1.15,,,16,20
CC10944,Fe I,6311.51,2.83,-3.22,,,16,20
CC10944,Fe I,6322.68,2.59,-2.469,,99.3,16,20
CC10944,Fe I,6335.33,2.2,-2.177,,129.7,16,20
CC10944,Fe I,6336.82,3.69,-1.05,,80.3,16,20
CC10944,Fe I,6344.15,2.43,-2.877,,64.0,16,20
CC10944,Fe I,6355.03,2.84,-2.291,,61.0,16,20
CC10944,Fe I,6380.74,4.19,-1.375,,,16,20
CC10944,Fe I,6392.54,2.28,-3.95,,,16,20
CC10944,Fe I,6393.61,2.43,-1.576,,135.3,16,20
CC10944,Fe I,6408.03,3.69,-1.0,,68.5,16,20
CC10944,Fe I,6411.65,3.65,-0.717,,98.3,16,20
CC10944,Fe I,6419.96,4.73,-0.24,,,16,20
CC10944,Fe I,6421.35,2.28,-2.014,,139.0,16,20
CC10944,Fe I,6430.85,2.18,-1.946,,124.0,16,20
CC10944,Fe I,6481.87,2.27,-3.01,,94.0,16,20
CC10944,Fe I,6494.98,2.4,-1.239,,173.7,16,20
CC10944,Fe I,6498.94,0.96,-4.689,,96.7,16,20
CC10944,Fe I,6518.37,2.83,-2.297,,59.7,16,20
CC10944,Fe I,6533.93,4.55,-1.46,,,16,20
CC10944,Fe I,6569.22,4.73,-0.42,,46.0,16,20
CC10944,Fe I,6574.23,0.99,-5.022,,82.0,16,20
CC10944,Fe I,6581.22,1.48,-4.68,,32.7,16,20
CC10944,Fe I,6592.91,2.73,-1.47,,136.7,16,20
CC10944,Fe I,6593.87,2.43,-2.366,,93.0,16,20
CC10944,Fe I,6597.56,4.79,-1.07,,,16,20
CC10944,Fe I,6608.03,2.28,-3.94,,,16,20
CC10944,Fe I,6609.11,2.56,-2.661,,76.0,16,20
CC10944,Fe I,6627.54,4.54,-1.68,,,16,20
CC10944,Fe I,6633.75,4.56,-0.799,,,16,20
CC10944,Fe I,6663.44,2.42,-2.479,,110.0,16,20
CC10944,Fe I,6677.99,2.69,-1.42,,169.0,16,20
CC10944,Fe I,6750.15,2.42,-2.621,,92.5,16,20
CC10944,Fe II,5414.08,3.22,-3.61,,35.0,16,20
CC10944,Fe II,5425.25,3.2,-3.36,,,16,20
CC10944,Fe II,5534.85,3.24,-2.92,,,16,20
CC10944,Fe II,5991.38,3.15,-3.74,,27.7,16,20
CC10944,Fe II,6149.25,3.89,-2.72,,,16,20
CC10944,Fe II,6238.38,3.89,-2.67,,28.0,16,20
CC10944,Fe II,6247.56,3.89,-2.36,,47.3,16,20
CC10944,Fe II,6369.46,2.89,-4.02,,23.0,16,20
CC10944,Fe II,6416.93,3.89,-2.79,,,16,20
CC10944,Fe II,6432.68,2.89,-3.71,,40.3,16,20
CC10944,Fe II,6456.39,3.9,-2.08,,63.5,16,20
