Name,lambda,Species,chi,loggf,EW
BL065,6130.14,Ni I,4.27,-0.98,
BL065,6177.25,Ni I,1.83,-3.60,
BL065,6186.72,Ni I,4.11,-0.90,
BL065,6204.61,Ni I,4.09,-1.15,18.7
BL065,6223.99,Ni I,4.10,-0.97,24.5
BL065,6230.10,Ni I,4.11,-1.20,
BL065,6322.17,Ni I,4.15,-1.21,
BL065,6327.60,Ni I,1.68,-3.09,70.4
BL065,6378.26,Ni I,4.15,-0.82,
BL065,6384.67,Ni I,4.15,-1.00,
BL065,6482.80,Ni I,1.94,-2.85,48.7
BL065,6586.32,Ni I,1.95,-2.79,123.9
BL065,6598.61,Ni I,4.24,-0.93,
BL065,6635.14,Ni I,4.42,-0.75,
BL065,5402.78,Y II,1.84,-0.51,
BL065,6141.73,Ba II,0.70,-0.08,174.2
BL065,6496.91,Ba II,0.60,-0.38,161.6
BL065,6320.43,La II,0.17,-1.56,
BL065,6390.46,La II,0.32,-1.40,
BL065,5416.38,Nd II,0.86,-0.98,17.1
BL065,5431.54,Nd II,1.12,-0.47,
BL065,5485.71,Nd II,1.26,-0.12,
BL065,6645.13,Eu II,1.37,0.20,23.3
BL076,6154.23,Na I,2.10,-1.56,23.5
BL076,6160.75,Na I,2.10,-1.26,38.2
BL076,5528.41,Mg I,4.35,-0.36,207.0
BL076,6318.72,Mg I,5.11,-1.97,34.9
BL076,6319.24,Mg I,5.11,-2.21,
BL076,6319.49,Mg I,5.11,-2.43,
BL076,6125.03,Si I,5.62,-1.57,
BL076,6142.48,Si I,5.62,-1.51,
BL076,6145.02,Si I,5.61,-1.37,16.0
BL076,6155.14,Si I,5.62,-0.80,35.6
BL076,6237.33,Si I,5.61,-1.02,
BL076,6243.82,Si I,5.61,-1.27,22.8
BL076,6122.23,Ca I,1.89,-0.32,242.1
BL076,6156.03,Ca I,2.52,-2.39,28.3
BL076,6161.30,Ca I,2.52,-1.27,112.7
BL076,6162.17,Ca I,1.90,-0.32,266.1
BL076,6166.44,Ca I,2.52,-1.14,126.1
BL076,6169.04,Ca I,2.52,-0.80,146.0
BL076,6169.56,Ca I,2.52,-0.48,145.6
BL076,6439.08,Ca I,2.52,0.39,228.2
BL076,6455.60,Ca I,2.52,-1.29,76.1
BL076,6471.67,Ca I,2.52,-0.76,
BL076,6493.79,Ca I,2.52,-0.32,177.2
BL076,6499.65,Ca I,2.52,-0.82,142.0
BL076,6508.84,Ca I,2.52,-2.41,33.7
BL076,5490.16,Ti I,1.46,-0.93,109.1
BL076,5503.90,Ti I,2.58,-0.19,47.0
BL076,6126.22,Ti I,1.07,-1.42,131.6
BL076,6220.50,Ti I,2.68,-0.14,
BL076,6258.10,Ti I,1.44,-0.35,176.3
BL076,6303.77,Ti I,1.44,-1.57,74.9
BL076,6312.24,Ti I,1.46,-1.55,63.2
BL076,6336.10,Ti I,1.44,-1.74,74.7
BL076,6508.12,Ti I,1.43,-2.05,62.0
BL076,6556.08,Ti I,1.46,-1.07,
BL076,6599.13,Ti I,0.90,-2.09,141.1
BL076,6666.53,Ti I,1.46,-1.62,
BL076,5418.77,Ti II,1.58,-2.11,94.6
BL076,6219.94,Ti II,2.06,-2.82,
BL076,6559.58,Ti II,2.05,-2.02,
BL076,6606.95,Ti II,2.06,-2.79,42.1
BL076,6680.13,Ti II,3.09,-1.86,22.7
BL076,6330.09,Cr I,0.94,-2.92,133.9
BL076,5369.96,Fe I,4.37,0.54,175.2
BL076,5383.37,Fe I,4.31,0.50,162.0
BL076,5386.34,Fe I,4.16,-1.74,
BL076,5393.17,Fe I,3.24,-0.92,196.3
BL076,5395.22,Fe I,4.45,-1.73,
BL076,5405.79,Fe I,0.99,-1.85,
BL076,5415.19,Fe I,4.39,0.51,158.7
BL076,5417.04,Fe I,4.42,-1.42,33.1
BL076,5434.53,Fe I,1.01,-2.12,
BL076,5436.30,Fe I,4.39,-1.35,
BL076,5464.29,Fe I,4.14,-1.62,51.1
BL076,5470.09,Fe I,4.45,-1.60,29.5
BL076,5501.48,Fe I,0.96,-3.05,247.9
BL076,5506.79,Fe I,0.99,-2.79,
BL076,5539.29,Fe I,3.64,-2.59,57.1
BL076,5586.77,Fe I,3.37,-0.10,211.2
BL076,6120.26,Fe I,0.91,-5.94,87.0
BL076,6136.62,Fe I,2.45,-1.50,
BL076,6137.00,Fe I,2.20,-2.95,
BL076,6151.62,Fe I,2.18,-3.37,125.6
BL076,6157.75,Fe I,4.07,-1.26,110.7
BL076,6159.38,Fe I,4.61,-1.97,
BL076,6165.36,Fe I,4.14,-1.47,65.2
BL076,6173.34,Fe I,2.22,-2.85,160.9
BL076,6180.20,Fe I,2.73,-2.78,119.5
BL076,6187.99,Fe I,3.94,-1.58,76.7
BL076,6200.31,Fe I,2.61,-2.44,151.2
BL076,6213.43,Fe I,2.22,-2.66,183.2
BL076,6219.29,Fe I,2.20,-2.44,187.8
BL076,6226.74,Fe I,3.88,-2.20,59.3
BL076,6252.57,Fe I,2.40,-1.76,207.4
BL076,6265.13,Fe I,2.18,-2.55,179.0
BL076,6271.28,Fe I,3.32,-2.96,59.2
BL076,6297.80,Fe I,2.22,-2.74,
BL076,6301.50,Fe I,3.65,-0.72,
BL076,6307.85,Fe I,3.64,-3.27,
BL076,6322.69,Fe I,2.59,-2.43,160.4
BL076,6330.85,Fe I,4.73,-1.22,42.6
BL076,6335.33,Fe I,2.20,-2.23,224.3
BL076,6336.82,Fe I,3.69,-1.05,140.5
BL076,6344.15,Fe I,2.43,-2.92,170.3
BL076,6355.04,Fe I,2.84,-2.29,160.5
BL076,6380.75,Fe I,4.19,-1.50,76.5
BL076,6392.54,Fe I,2.28,-3.95,85.7
BL076,6393.61,Fe I,2.43,-1.63,241.1
BL076,6408.03,Fe I,3.69,-1.00,149.6
BL076,6419.96,Fe I,4.73,-0.24,99.9
BL076,6421.36,Fe I,2.28,-2.01,237.0
BL076,6430.86,Fe I,2.18,-1.95,256.8
BL076,6481.87,Fe I,2.27,-2.98,175.7
BL076,6498.94,Fe I,0.96,-4.69,178.6
BL076,6533.93,Fe I,4.55,-1.46,52.3
BL076,6556.81,Fe I,4.79,-1.72,
BL076,6569.22,Fe I,4.73,-0.42,115.9
BL076,6574.23,Fe I,0.99,-5.02,177.6
BL076,6593.88,Fe I,2.43,-2.39,179.5
BL076,6597.56,Fe I,4.79,-1.07,66.1
BL076,6608.03,Fe I,2.28,-3.94,99.6
BL076,6609.12,Fe I,2.56,-2.66,167.1
BL076,6627.54,Fe I,4.54,-1.68,29.7
BL076,6633.76,Fe I,4.56,-0.82,112.2
BL076,6646.93,Fe I,2.60,-3.99,66.0
BL076,6653.85,Fe I,4.15,-2.52,24.7
BL076,5414.08,Fe II,3.22,-3.61,33.4
BL076,5425.25,Fe II,3.20,-3.36,44.8
BL076,6149.25,Fe II,3.89,-2.72,
BL076,6432.68,Fe II,2.89,-3.71,68.6
BL076,6456.39,Fe II,3.90,-2.08,83.9
BL076,5578.73,Ni I,1.68,-2.67,117.7
BL076,5587.87,Ni I,1.93,-2.37,147.5
BL076,5589.37,Ni I,3.90,-1.15,32.4
BL076,5593.75,Ni I,3.90,-0.79,34.5
BL076,6128.97,Ni I,1.68,-3.39,87.6
BL076,6130.14,Ni I,4.27,-0.98,
BL076,6177.25,Ni I,1.83,-3.60,55.4
BL076,6186.72,Ni I,4.11,-0.90,
BL076,6204.61,Ni I,4.09,-1.15,20.8
BL076,6223.99,Ni I,4.10,-0.97,
BL076,6230.10,Ni I,4.11,-1.20,26.5
BL076,6322.17,Ni I,4.15,-1.21,
BL076,6327.60,Ni I,1.68,-3.09,109.7
BL076,6378.26,Ni I,4.15,-0.82,25.9
BL076,6384.67,Ni I,4.15,-1.00,33.3
BL076,6482.80,Ni I,1.94,-2.85,113.0
BL076,6586.32,Ni I,1.95,-2.79,66.9
BL076,6598.61,Ni I,4.24,-0.93,
BL076,6635.14,Ni I,4.42,-0.75,
BL076,5402.78,Y II,1.84,-0.51,
BL076,6141.73,Ba II,0.70,-0.08,236.8
BL076,6496.91,Ba II,0.60,-0.38,257.9
BL076,6320.43,La II,0.17,-1.56,
BL076,6390.46,La II,0.32,-1.40,57.3
BL076,5416.38,Nd II,0.86,-0.98,27.5
BL076,5431.54,Nd II,1.12,-0.47,47.3
BL076,5485.71,Nd II,1.26,-0.12,27.4
BL076,6645.13,Eu II,1.37,0.20,50.9
BL077,6154.23,Na I,2.10,-1.56,
BL077,6160.75,Na I,2.10,-1.26,38.6
BL077,5528.41,Mg I,4.35,-0.36,200.9
BL077,6318.72,Mg I,5.11,-1.97,24.6
BL077,6319.24,Mg I,5.11,-2.21,23.3
BL077,6319.49,Mg I,5.11,-2.43,
BL077,6125.03,Si I,5.62,-1.57,
BL077,6142.48,Si I,5.62,-1.51,
BL077,6145.02,Si I,5.61,-1.37,
BL077,6155.14,Si I,5.62,-0.80,39.2
BL077,6237.33,Si I,5.61,-1.02,
BL077,6243.82,Si I,5.61,-1.27,24.1
BL077,6122.23,Ca I,1.89,-0.32,237.9
BL077,6156.03,Ca I,2.52,-2.39,19.7
BL077,6161.30,Ca I,2.52,-1.27,121.4
BL077,6162.17,Ca I,1.90,-0.32,252.9
BL077,6166.44,Ca I,2.52,-1.14,114.7
BL077,6169.04,Ca I,2.52,-0.80,143.9
BL077,6169.56,Ca I,2.52,-0.48,164.6
BL077,6439.08,Ca I,2.52,0.39,227.2
BL077,6455.60,Ca I,2.52,-1.29,
BL077,6471.67,Ca I,2.52,-0.76,
BL077,6493.79,Ca I,2.52,-0.32,189.8
BL077,6499.65,Ca I,2.52,-0.82,117.8
BL077,6508.84,Ca I,2.52,-2.41,22.4
BL077,5490.16,Ti I,1.46,-0.93,102.3
BL077,5503.90,Ti I,2.58,-0.19,47.1
BL077,6126.22,Ti I,1.07,-1.42,130.4
BL077,6220.50,Ti I,2.68,-0.14,48.8
BL077,6258.10,Ti I,1.44,-0.35,159.6
BL077,6303.77,Ti I,1.44,-1.57,72.7
BL077,6312.24,Ti I,1.46,-1.55,66.9
BL077,6336.10,Ti I,1.44,-1.74,65.8
BL077,6508.12,Ti I,1.43,-2.05,40.6
BL077,6556.08,Ti I,1.46,-1.07,
BL077,6599.13,Ti I,0.90,-2.09,128.7
BL077,6666.53,Ti I,1.46,-1.62,18.7
BL077,5418.77,Ti II,1.58,-2.11,98.7
BL077,6219.94,Ti II,2.06,-2.82,
BL077,6559.58,Ti II,2.05,-2.02,
BL077,6606.95,Ti II,2.06,-2.79,31.9
BL077,6680.13,Ti II,3.09,-1.86,
BL077,6330.09,Cr I,0.94,-2.92,128.0
BL077,5369.96,Fe I,4.37,0.54,177.0
BL077,5383.37,Fe I,4.31,0.50,157.5
BL077,5386.34,Fe I,4.16,-1.74,54.6
BL077,5393.17,Fe I,3.24,-0.92,202.0
BL077,5395.22,Fe I,4.45,-1.73,
BL077,5405.79,Fe I,0.99,-1.85,
BL077,5415.19,Fe I,4.39,0.51,166.2
BL077,5417.04,Fe I,4.42,-1.42,40.6
BL077,5434.53,Fe I,1.01,-2.12,
BL077,5436.30,Fe I,4.39,-1.35,
BL077,5464.29,Fe I,4.14,-1.62,57.9
BL077,5470.09,Fe I,4.45,-1.60,
BL077,5501.48,Fe I,0.96,-3.05,269.1
BL077,5506.79,Fe I,0.99,-2.79,
BL077,5539.29,Fe I,3.64,-2.59,67.1
BL077,5586.77,Fe I,3.37,-0.10,232.9
BL077,6120.26,Fe I,0.91,-5.94,85.8
BL077,6136.62,Fe I,2.45,-1.50,
BL077,6137.00,Fe I,2.20,-2.95,
BL077,6151.62,Fe I,2.18,-3.37,148.1
BL077,6157.75,Fe I,4.07,-1.26,107.7
BL077,6159.38,Fe I,4.61,-1.97,
BL077,6165.36,Fe I,4.14,-1.47,74.7
BL077,6173.34,Fe I,2.22,-2.85,166.9
BL077,6180.20,Fe I,2.73,-2.78,131.8
BL077,6187.99,Fe I,3.94,-1.58,81.8
BL077,6200.31,Fe I,2.61,-2.44,151.5
BL077,6213.43,Fe I,2.22,-2.66,203.7
BL077,6219.29,Fe I,2.20,-2.44,199.5
BL077,6226.74,Fe I,3.88,-2.20,57.1
BL077,6252.57,Fe I,2.40,-1.76,218.5
BL077,6265.13,Fe I,2.18,-2.55,194.9
BL077,6271.28,Fe I,3.32,-2.96,63.2
BL077,6297.80,Fe I,2.22,-2.74,
BL077,6301.50,Fe I,3.65,-0.72,
BL077,6307.85,Fe I,3.64,-3.27,
BL077,6322.69,Fe I,2.59,-2.43,174.6
BL077,6330.85,Fe I,4.73,-1.22,38.5
BL077,6335.33,Fe I,2.20,-2.23,209.1
BL077,6336.82,Fe I,3.69,-1.05,139.9
BL077,6344.15,Fe I,2.43,-2.92,181.3
BL077,6355.04,Fe I,2.84,-2.29,163.5
BL077,6380.75,Fe I,4.19,-1.50,79.5
BL077,6392.54,Fe I,2.28,-3.95,89.3
BL077,6393.61,Fe I,2.43,-1.63,248.4
BL077,6408.03,Fe I,3.69,-1.00,153.4
BL077,6419.96,Fe I,4.73,-0.24,115.5
BL077,6421.36,Fe I,2.28,-2.01,234.2
BL077,6430.86,Fe I,2.18,-1.95,269.1
BL077,6481.87,Fe I,2.27,-2.98,176.4
BL077,6498.94,Fe I,0.96,-4.69,198.4
BL077,6533.93,Fe I,4.55,-1.46,51.2
BL077,6556.81,Fe I,4.79,-1.72,
BL077,6569.22,Fe I,4.73,-0.42,114.9
BL077,6574.23,Fe I,0.99,-5.02,180.7
BL077,6593.88,Fe I,2.43,-2.39,192.2
BL077,6597.56,Fe I,4.79,-1.07,66.7
BL077,6608.03,Fe I,2.28,-3.94,93.2
BL077,6609.12,Fe I,2.56,-2.66,171.1
BL077,6627.54,Fe I,4.54,-1.68,32.9
BL077,6633.76,Fe I,4.56,-0.82,94.4
BL077,6646.93,Fe I,2.60,-3.99,59.1
BL077,6653.85,Fe I,4.15,-2.52,24.0
BL077,5414.08,Fe II,3.22,-3.61,20.9
BL077,5425.25,Fe II,3.20,-3.36,36.0
BL077,6149.25,Fe II,3.89,-2.72,
BL077,6432.68,Fe II,2.89,-3.71,64.9
BL077,6456.39,Fe II,3.90,-2.08,93.6
BL077,5578.73,Ni I,1.68,-2.67,130.9
BL077,5587.87,Ni I,1.93,-2.37,159.3
BL077,5589.37,Ni I,3.90,-1.15,24.6
BL077,5593.75,Ni I,3.90,-0.79,47.1
BL077,6128.97,Ni I,1.68,-3.39,76.9
BL077,6130.14,Ni I,4.27,-0.98,
BL077,6177.25,Ni I,1.83,-3.60,57.7
BL077,6186.72,Ni I,4.11,-0.90,41.8
BL077,6204.61,Ni I,4.09,-1.15,22.3
BL077,6223.99,Ni I,4.10,-0.97,30.3
BL077,6230.10,Ni I,4.11,-1.20,
BL077,6322.17,Ni I,4.15,-1.21,27.0
BL077,6327.60,Ni I,1.68,-3.09,106.5
BL077,6378.26,Ni I,4.15,-0.82,30.9
BL077,6384.67,Ni I,4.15,-1.00,
BL077,6482.80,Ni I,1.94,-2.85,108.0
BL077,6586.32,Ni I,1.95,-2.79,89.8
BL077,6598.61,Ni I,4.24,-0.93,
BL077,6635.14,Ni I,4.42,-0.75,
BL077,5402.78,Y II,1.84,-0.51,
BL077,6141.73,Ba II,0.70,-0.08,226.5
BL077,6496.91,Ba II,0.60,-0.38,244.2
BL077,6320.43,La II,0.17,-1.56,41.7
BL077,6390.46,La II,0.32,-1.40,50.9
BL077,5416.38,Nd II,0.86,-0.98,20.6
BL077,5431.54,Nd II,1.12,-0.47,42.4
BL077,5485.71,Nd II,1.26,-0.12,25.2
BL077,6645.13,Eu II,1.37,0.20,50.7
BL079,6154.23,Na I,2.10,-1.56,35.7
BL079,6160.75,Na I,2.10,-1.26,65.5
BL079,5528.41,Mg I,4.35,-0.36,253.7
BL079,6318.72,Mg I,5.11,-1.97,
BL079,6319.24,Mg I,5.11,-2.21,36.2
BL079,6319.49,Mg I,5.11,-2.43,
BL079,6125.03,Si I,5.62,-1.57,
BL079,6142.48,Si I,5.62,-1.51,
BL079,6145.02,Si I,5.61,-1.37,
BL079,6155.14,Si I,5.62,-0.80,57.8
BL079,6237.33,Si I,5.61,-1.02,34.7
BL079,6243.82,Si I,5.61,-1.27,
BL079,6122.23,Ca I,1.89,-0.32,277.5
BL079,6156.03,Ca I,2.52,-2.39,52.0
BL079,6161.30,Ca I,2.52,-1.27,167.2
BL079,6162.17,Ca I,1.90,-0.32,295.7
BL079,6166.44,Ca I,2.52,-1.14,134.7
BL079,6169.04,Ca I,2.52,-0.80,128.0
BL079,6169.56,Ca I,2.52,-0.48,160.8
BL079,6439.08,Ca I,2.52,0.39,258.3
BL079,6455.60,Ca I,2.52,-1.29,40.6
BL079,6471.67,Ca I,2.52,-0.76,
BL079,6493.79,Ca I,2.52,-0.32,239.5
BL079,6499.65,Ca I,2.52,-0.82,165.6
BL079,6508.84,Ca I,2.52,-2.41,67.9
BL079,5490.16,Ti I,1.46,-0.93,142.0
BL079,5503.90,Ti I,2.58,-0.19,83.9
BL079,6126.22,Ti I,1.07,-1.42,167.1
BL079,6220.50,Ti I,2.68,-0.14,79.3
BL079,6258.10,Ti I,1.44,-0.35,231.6
BL079,6303.77,Ti I,1.44,-1.57,111.6
BL079,6312.24,Ti I,1.46,-1.55,115.9
BL079,6336.10,Ti I,1.44,-1.74,111.4
BL079,6508.12,Ti I,1.43,-2.05,105.0
BL079,6556.08,Ti I,1.46,-1.07,
BL079,6599.13,Ti I,0.90,-2.09,179.9
BL079,6666.53,Ti I,1.46,-1.62,28.2
BL079,5418.77,Ti II,1.58,-2.11,97.3
BL079,6219.94,Ti II,2.06,-2.82,
BL079,6559.58,Ti II,2.05,-2.02,
BL079,6606.95,Ti II,2.06,-2.79,70.3
BL079,6680.13,Ti II,3.09,-1.86,
BL079,6330.09,Cr I,0.94,-2.92,164.9
BL079,5369.96,Fe I,4.37,0.54,
BL079,5383.37,Fe I,4.31,0.50,154.3
BL079,5386.34,Fe I,4.16,-1.74,
BL079,5393.17,Fe I,3.24,-0.92,210.3
BL079,5395.22,Fe I,4.45,-1.73,
BL079,5405.79,Fe I,0.99,-1.85,
BL079,5415.19,Fe I,4.39,0.51,148.2
BL079,5417.04,Fe I,4.42,-1.42,31.0
BL079,5434.53,Fe I,1.01,-2.12,
BL079,5436.30,Fe I,4.39,-1.35,
BL079,5464.29,Fe I,4.14,-1.62,86.4
BL079,5470.09,Fe I,4.45,-1.60,34.9
BL079,5501.48,Fe I,0.96,-3.05,265.1
BL079,5506.79,Fe I,0.99,-2.79,
BL079,5539.29,Fe I,3.64,-2.59,62.0
BL079,5586.77,Fe I,3.37,-0.10,175.6
BL079,6120.26,Fe I,0.91,-5.94,87.4
BL079,6136.62,Fe I,2.45,-1.50,
BL079,6137.00,Fe I,2.20,-2.95,
BL079,6151.62,Fe I,2.18,-3.37,128.0
BL079,6157.75,Fe I,4.07,-1.26,137.9
BL079,6159.38,Fe I,4.61,-1.97,
BL079,6165.36,Fe I,4.14,-1.47,88.5
BL079,6173.34,Fe I,2.22,-2.85,176.6
BL079,6180.20,Fe I,2.73,-2.78,112.9
BL079,6187.99,Fe I,3.94,-1.58,90.9
BL079,6200.31,Fe I,2.61,-2.44,147.9
BL079,6213.43,Fe I,2.22,-2.66,207.2
BL079,6219.29,Fe I,2.20,-2.44,203.6
BL079,6226.74,Fe I,3.88,-2.20,74.1
BL079,6252.57,Fe I,2.40,-1.76,203.1
BL079,6265.13,Fe I,2.18,-2.55,190.2
BL079,6271.28,Fe I,3.32,-2.96,65.5
BL079,6297.80,Fe I,2.22,-2.74,
BL079,6301.50,Fe I,3.65,-0.72,
BL079,6307.85,Fe I,3.64,-3.27,33.6
BL079,6322.69,Fe I,2.59,-2.43,169.0
BL079,6330.85,Fe I,4.73,-1.22,41.3
BL079,6335.33,Fe I,2.20,-2.23,234.5
BL079,6336.82,Fe I,3.69,-1.05,157.7
BL079,6344.15,Fe I,2.43,-2.92,196.6
BL079,6355.04,Fe I,2.84,-2.29,176.3
BL079,6380.75,Fe I,4.19,-1.50,88.1
BL079,6392.54,Fe I,2.28,-3.95,78.2
BL079,6393.61,Fe I,2.43,-1.63,249.6
BL079,6408.03,Fe I,3.69,-1.00,131.4
BL079,6419.96,Fe I,4.73,-0.24,132.5
BL079,6421.36,Fe I,2.28,-2.01,255.5
BL079,6430.86,Fe I,2.18,-1.95,
BL079,6481.87,Fe I,2.27,-2.98,210.5
BL079,6498.94,Fe I,0.96,-4.69,243.4
BL079,6533.93,Fe I,4.55,-1.46,70.7
BL079,6556.81,Fe I,4.79,-1.72,51.0
BL079,6569.22,Fe I,4.73,-0.42,159.8
BL079,6574.23,Fe I,0.99,-5.02,169.8
BL079,6593.88,Fe I,2.43,-2.39,151.5
BL079,6597.56,Fe I,4.79,-1.07,75.1
BL079,6608.03,Fe I,2.28,-3.94,154.2
BL079,6609.12,Fe I,2.56,-2.66,208.3
BL079,6627.54,Fe I,4.54,-1.68,75.1
BL079,6633.76,Fe I,4.56,-0.82,155.8
BL079,6646.93,Fe I,2.60,-3.99,92.6
BL079,6653.85,Fe I,4.15,-2.52,62.2
BL079,5414.08,Fe II,3.22,-3.61,
BL079,5425.25,Fe II,3.20,-3.36,35.5
BL079,6149.25,Fe II,3.89,-2.72,
BL079,6432.68,Fe II,2.89,-3.71,75.8
BL079,6456.39,Fe II,3.90,-2.08,
BL079,5578.73,Ni I,1.68,-2.67,142.9
BL079,5587.87,Ni I,1.93,-2.37,150.8
BL079,5589.37,Ni I,3.90,-1.15,29.2
BL079,5593.75,Ni I,3.90,-0.79,43.5
BL079,6128.97,Ni I,1.68,-3.39,99.4
BL079,6130.14,Ni I,4.27,-0.98,
BL079,6177.25,Ni I,1.83,-3.60,76.8
BL079,6186.72,Ni I,4.11,-0.90,32.9
BL079,6204.61,Ni I,4.09,-1.15,24.5
BL079,6223.99,Ni I,4.10,-0.97,37.9
BL079,6230.10,Ni I,4.11,-1.20,42.7
BL079,6322.17,Ni I,4.15,-1.21,
BL079,6327.60,Ni I,1.68,-3.09,127.7
BL079,6378.26,Ni I,4.15,-0.82,
BL079,6384.67,Ni I,4.15,-1.00,50.2
BL079,6482.80,Ni I,1.94,-2.85,147.1
BL079,6586.32,Ni I,1.95,-2.79,
BL079,6598.61,Ni I,4.24,-0.93,
BL079,6635.14,Ni I,4.42,-0.75,46.9
BL079,5402.78,Y II,1.84,-0.51,67.2
BL079,6141.73,Ba II,0.70,-0.08,290.2
BL079,6496.91,Ba II,0.60,-0.38,
BL079,6320.43,La II,0.17,-1.56,101.7
BL079,6390.46,La II,0.32,-1.40,93.8
BL079,5416.38,Nd II,0.86,-0.98,18.5
BL079,5431.54,Nd II,1.12,-0.47,73.6
BL079,5485.71,Nd II,1.26,-0.12,48.2
BL079,6645.13,Eu II,1.37,0.20,90.1
BL081,6154.23,Na I,2.10,-1.56,36.3
BL081,6160.75,Na I,2.10,-1.26,54.5
BL081,5528.41,Mg I,4.35,-0.36,208.8
BL081,6318.72,Mg I,5.11,-1.97,
BL081,6319.24,Mg I,5.11,-2.21,24.9
BL081,6319.49,Mg I,5.11,-2.43,
BL081,6125.03,Si I,5.62,-1.57,
BL081,6142.48,Si I,5.62,-1.51,
BL081,6145.02,Si I,5.61,-1.37,
BL081,6155.14,Si I,5.62,-0.80,31.5
BL081,6237.33,Si I,5.61,-1.02,
BL081,6243.82,Si I,5.61,-1.27,
BL081,6122.23,Ca I,1.89,-0.32,265.2
BL081,6156.03,Ca I,2.52,-2.39,27.6
BL081,6161.30,Ca I,2.52,-1.27,142.5
BL081,6162.17,Ca I,1.90,-0.32,293.0
BL081,6166.44,Ca I,2.52,-1.14,132.2
BL081,6169.04,Ca I,2.52,-0.80,151.6
BL081,6169.56,Ca I,2.52,-0.48,174.6
BL081,6439.08,Ca I,2.52,0.39,237.6
BL081,6455.60,Ca I,2.52,-1.29,148.5
BL081,6471.67,Ca I,2.52,-0.76,
BL081,6493.79,Ca I,2.52,-0.32,195.4
BL081,6499.65,Ca I,2.52,-0.82,136.4
BL081,6508.84,Ca I,2.52,-2.41,43.1
BL081,5490.16,Ti I,1.46,-0.93,125.3
BL081,5503.90,Ti I,2.58,-0.19,83.4
BL081,6126.22,Ti I,1.07,-1.42,150.6
BL081,6220.50,Ti I,2.68,-0.14,78.6
BL081,6258.10,Ti I,1.44,-0.35,191.6
BL081,6303.77,Ti I,1.44,-1.57,101.7
BL081,6312.24,Ti I,1.46,-1.55,97.8
BL081,6336.10,Ti I,1.44,-1.74,84.7
BL081,6508.12,Ti I,1.43,-2.05,61.9
BL081,6556.08,Ti I,1.46,-1.07,
BL081,6599.13,Ti I,0.90,-2.09,146.9
BL081,6666.53,Ti I,1.46,-1.62,25.8
BL081,5418.77,Ti II,1.58,-2.11,91.1
BL081,6219.94,Ti II,2.06,-2.82,
BL081,6559.58,Ti II,2.05,-2.02,
BL081,6606.95,Ti II,2.06,-2.79,36.3
BL081,6680.13,Ti II,3.09,-1.86,19.0
BL081,6330.09,Cr I,0.94,-2.92,139.9
BL081,5369.96,Fe I,4.37,0.54,180.7
BL081,5383.37,Fe I,4.31,0.50,163.4
BL081,5386.34,Fe I,4.16,-1.74,33.9
BL081,5393.17,Fe I,3.24,-0.92,208.5
BL081,5395.22,Fe I,4.45,-1.73,41.1
BL081,5405.79,Fe I,0.99,-1.85,
BL081,5415.19,Fe I,4.39,0.51,165.9
BL081,5417.04,Fe I,4.42,-1.42,63.1
BL081,5434.53,Fe I,1.01,-2.12,
BL081,5436.30,Fe I,4.39,-1.35,
BL081,5464.29,Fe I,4.14,-1.62,72.4
BL081,5470.09,Fe I,4.45,-1.60,41.2
BL081,5501.48,Fe I,0.96,-3.05,276.3
BL081,5506.79,Fe I,0.99,-2.79,
BL081,5539.29,Fe I,3.64,-2.59,82.3
BL081,5586.77,Fe I,3.37,-0.10,238.8
BL081,6120.26,Fe I,0.91,-5.94,106.2
BL081,6136.62,Fe I,2.45,-1.50,
BL081,6137.00,Fe I,2.20,-2.95,
BL081,6151.62,Fe I,2.18,-3.37,150.7
BL081,6157.75,Fe I,4.07,-1.26,122.8
BL081,6159.38,Fe I,4.61,-1.97,28.9
BL081,6165.36,Fe I,4.14,-1.47,63.9
BL081,6173.34,Fe I,2.22,-2.85,176.2
BL081,6180.20,Fe I,2.73,-2.78,
BL081,6187.99,Fe I,3.94,-1.58,96.2
BL081,6200.31,Fe I,2.61,-2.44,164.4
BL081,6213.43,Fe I,2.22,-2.66,200.8
BL081,6219.29,Fe I,2.20,-2.44,210.5
BL081,6226.74,Fe I,3.88,-2.20,48.4
BL081,6252.57,Fe I,2.40,-1.76,214.9
BL081,6265.13,Fe I,2.18,-2.55,186.1
BL081,6271.28,Fe I,3.32,-2.96,72.3
BL081,6297.80,Fe I,2.22,-2.74,
BL081,6301.50,Fe I,3.65,-0.72,
BL081,6307.85,Fe I,3.64,-3.27,26.1
BL081,6322.69,Fe I,2.59,-2.43,170.1
BL081,6330.85,Fe I,4.73,-1.22,50.7
BL081,6335.33,Fe I,2.20,-2.23,220.8
BL081,6336.82,Fe I,3.69,-1.05,144.0
BL081,6344.15,Fe I,2.43,-2.92,189.3
BL081,6355.04,Fe I,2.84,-2.29,148.2
BL081,6380.75,Fe I,4.19,-1.50,87.6
BL081,6392.54,Fe I,2.28,-3.95,106.7
BL081,6393.61,Fe I,2.43,-1.63,260.1
BL081,6408.03,Fe I,3.69,-1.00,167.8
BL081,6419.96,Fe I,4.73,-0.24,118.3
BL081,6421.36,Fe I,2.28,-2.01,234.9
BL081,6430.86,Fe I,2.18,-1.95,272.7
BL081,6481.87,Fe I,2.27,-2.98,187.6
BL081,6498.94,Fe I,0.96,-4.69,203.5
BL081,6533.93,Fe I,4.55,-1.46,63.9
