JINA_ID ,Reference     ,Name ,Simbad_Identifier ,Loc ,RA_hms  ,DEC_dms         ,RA_deg    ,DEC_deg   ,Fe/H  ,Teff ,logg ,Vmic ,Li ,Be ,C ,N ,O ,F ,Na ,Mg   ,Al ,Si ,P ,S ,K ,Ca ,Sc    ,Ti   ,V ,Cr   ,Mn   ,Fe ,Co ,Ni   ,Cu ,Zn   ,Ga ,Ge ,As ,Se ,Rb ,Sr    ,Y ,Zr ,Nb ,Mo ,Ru ,Rh ,Pd ,Ag ,Cd ,Sn ,Te ,Ba    ,La ,Ce ,Pr ,Nd ,Sm ,Eu    ,Gd ,Tb ,Dy ,Ho ,Er ,Tm ,Yb ,Lu ,Hf ,W ,Os ,Ir ,Pt ,Au ,Hg ,Pb ,Bi ,Th ,U ,CaII ,TiII ,VII ,CrII ,MnII ,FeII ,Added_by
   6463 ,Reichert+2020 ,     ,                  ,    ,00:17.8 ,-33:35:59.74800 , 15.07405 ,-33.59993 ,-0.96 ,4294 ,0.74 ,     ,   ,   ,  ,  ,  ,  ,   ,6.39 ,   ,   ,  ,  ,  ,   ,1.45  ,3.66 ,  ,4.81 ,4    ,   ,   ,4.99 ,   ,3.03 ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,0.8   ,   ,   ,   ,   ,   ,-0.59 ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6357 ,Reichert+2020 ,[Scl] 2MASS J00593811-3335080    ,2MASS J00593811-3335080    ,,59:38.1 ,-33:35:8.12400  , 14.90884 ,-33.58559 ,-1.31 ,4507 ,0.95 ,     ,   ,   ,  ,  ,  ,  ,   ,6.37 ,   ,   ,  ,  ,  ,   ,1.56  ,3.48 ,  ,4.46 ,3.76 ,   ,   ,4.75 ,   ,2.29 ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,0.87  ,   ,   ,   ,   ,   ,      ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6562 ,Reichert+2020 ,     ,                  ,    ,00:50.2 ,-33:36:38.34000 , 15.20937 ,-33.61065 ,-1.92 ,4421 ,0.81 ,     ,   ,   ,  ,  ,  ,  ,   ,5.51 ,   ,   ,  ,  ,  ,   ,1.6   ,     ,  ,2.9  ,     ,   ,   ,4.24 ,   ,     ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,0.26  ,   ,   ,   ,   ,   ,      ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6455 ,Reichert+2020 ,     ,                  ,    ,00:14.0 ,-33:36:39.20400 , 15.05815 ,-33.61089 ,-1.11 ,4515 ,1.08 ,     ,   ,   ,  ,  ,  ,  ,   ,6.39 ,   ,   ,  ,  ,  ,   ,1.52  ,3.65 ,  ,4.59 ,4.04 ,   ,   ,4.98 ,   ,     ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,0.89  ,   ,   ,   ,   ,   ,-0.45 ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6605 ,Reichert+2020 ,     ,'2MASS J00595660-3336417'    ,,59:56.6 ,-33:36:41.79600 , 14.98585 ,-33.61161 ,-1.75 ,4379 ,0.83 ,     ,   ,   ,  ,  ,  ,  ,   ,5.97 ,   ,   ,  ,  ,  ,   ,1.33  ,3.73 ,  ,3.73 ,3.3  ,   ,   ,4.47 ,   ,2.78 ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,0.26  ,   ,   ,   ,   ,   ,-0.82 ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6458 ,Reichert+2020 ,     ,                  ,    ,00:14.8 ,-33:36:49.89600 , 15.06175 ,-33.61386 ,-1.37 ,4591 ,1.17 ,     ,   ,   ,  ,  ,  ,  ,   ,6.34 ,   ,   ,  ,  ,  ,   ,1.45  ,3.6  ,  ,4.18 ,3.67 ,   ,   ,4.9  ,   ,2.7  ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,0.42  ,   ,   ,   ,   ,   ,      ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6351 ,Reichert+2020 ,[Scl] 2MASS J00593045-3336050    ,2MASS J00593045-3336050    ,    ,59:30.4 ,-33:36:5.18400  , 14.87685 ,-33.60144 ,-2.19 ,4673 ,1.21 ,     ,   ,   ,  ,  ,  ,  ,   ,5.79 ,   ,   ,  ,  ,  ,   ,0.46  ,     ,  ,2.88 ,     ,   ,   ,3.94 ,   ,     ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,-0.77 ,   ,   ,   ,   ,   ,      ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6416 ,Reichert+2020 ,     ,                  ,    ,00:09.2 ,-33:36:9.39600  , 15.03829 ,-33.60261 ,-1.17 ,4615 ,1.17 ,     ,   ,   ,  ,  ,  ,  ,   ,6.5  ,   ,   ,  ,  ,  ,   ,1.8   ,3.43 ,  ,4.52 ,3.92 ,   ,   ,4.9  ,   ,3.24 ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,1.07  ,   ,   ,   ,   ,   ,-0.66 ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6355 ,Reichert+2020 ,[Scl] 2MASS J00593723-3337106    ,2MASS J00593723-3337106    ,    ,59:37.2 ,-33:37:10.66800 , 14.90512 ,-33.61963 ,-1.06 ,4332 ,0.87 ,     ,   ,   ,  ,  ,  ,  ,   ,6.49 ,   ,   ,  ,  ,  ,   ,1.69  ,3.61 ,  ,4.54 ,3.94 ,   ,   ,4.91 ,   ,3.11 ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,1.03  ,   ,   ,   ,   ,   ,-0.18 ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6342 ,Reichert+2020 ,[Scl] 2MASS J00591134-3337281    ,2MASS J00591134-3337281    ,    ,59:11.3 ,-33:37:28.20000 , 14.79728 ,-33.6245  ,-1.47 ,4476 ,1.07 ,     ,   ,   ,  ,  ,  ,  ,   ,6.29 ,   ,   ,  ,  ,  ,   ,1.52  ,3.58 ,  ,4    ,3.44 ,   ,   ,4.53 ,   ,2.75 ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,0.65  ,   ,   ,   ,   ,   ,      ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6615 ,Reichert+2020 ,     ,                  ,    ,00:07.6 ,-33:37:3.86400  , 15.03159 ,-33.61774 ,-1.58 ,4373 ,0.84 ,     ,   ,   ,  ,  ,  ,  ,   ,6.38 ,   ,   ,  ,  ,  ,   ,1.79  ,3.38 ,  ,4.08 ,3.3  ,   ,   ,4.59 ,   ,2.41 ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,1.11  ,   ,   ,   ,   ,   ,-0.61 ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6599 ,Reichert+2020 ,     ,'2MASS J00595400-3337421'    ,,59:54.0 ,-33:37:42.20400 , 14.97496 ,-33.62839 ,-1.42 ,4520 ,1.09 ,     ,   ,   ,  ,  ,  ,  ,   ,6.44 ,   ,   ,  ,  ,  ,   ,1.4   ,3.53 ,  ,4.05 ,3.62 ,   ,   ,4.78 ,   ,2.83 ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,0.75  ,   ,   ,   ,   ,   ,-0.66 ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6601 ,Reichert+2020 ,     ,'2MASS J00595448-3337533'    ,,59:54.5 ,-33:37:53.47200 , 14.97699 ,-33.63152 ,-1.1  ,4784 ,1.2  ,     ,   ,   ,  ,  ,  ,  ,   ,6.42 ,   ,   ,  ,  ,  ,   ,1.43  ,3.25 ,  ,4.38 ,4.14 ,   ,   ,4.97 ,   ,2.54 ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,0.58  ,   ,   ,   ,   ,   ,      ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6415 ,Reichert+2020 ,     ,'2MASS J00594140-3338470'    ,,59:41.4 ,-33:38:47.11200 , 14.92253 ,-33.64642 ,-1.18 ,4435 ,0.94 ,     ,   ,   ,  ,  ,  ,  ,   ,6.57 ,   ,   ,  ,  ,  ,   ,1.5   ,3.77 ,  ,4.54 ,3.96 ,   ,   ,4.76 ,   ,2.82 ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,0.91  ,   ,   ,   ,   ,   ,-0.43 ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6612 ,Reichert+2020 ,     ,                  ,    ,00:03.6 ,-33:39:27.07200 , 15.015   ,-33.65752 ,-1.19 ,4473 ,0.96 ,     ,   ,   ,  ,  ,  ,  ,   ,6.59 ,   ,   ,  ,  ,  ,   ,1.5   ,3.85 ,  ,4.54 ,3.83 ,   ,   ,4.84 ,   ,2.45 ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,0.91  ,   ,   ,   ,   ,   ,-0.58 ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6609 ,Reichert+2020 ,     ,'2MASS J00595966-3339319'    ,,59:59.6 ,-33:39:31.89600 , 14.99853 ,-33.65886 ,-1.26 ,4587 ,1.2  ,     ,   ,   ,  ,  ,  ,  ,   ,6.34 ,   ,   ,  ,  ,  ,   ,1.47  ,4.06 ,  ,4.42 ,3.81 ,   ,   ,4.98 ,   ,2.98 ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,0.84  ,   ,   ,   ,   ,   ,-0.51 ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6352 ,Reichert+2020 ,[Scl] 2MASS J00593048-3339041    ,2MASS J00593048-3339041    ,    ,59:30.5 ,-33:39:4.10400  , 14.87708 ,-33.65114 ,-2.05 ,4829 ,1.3  ,     ,   ,   ,  ,  ,  ,  ,   ,5.94 ,   ,   ,  ,  ,  ,   ,0.85  ,3.59 ,  ,3.08 ,     ,   ,   ,4.16 ,   ,2.65 ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,0.05  ,   ,   ,   ,   ,   ,      ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6556 ,Reichert+2020 ,     ,                  ,    ,00:34.0 ,-33:39:4.64400  , 15.14186 ,-33.65129 ,-0.87 ,4096 ,0.52 ,     ,   ,   ,  ,  ,  ,  ,   ,6.6  ,   ,   ,  ,  ,  ,   ,1.46  ,4.25 ,  ,4.82 ,4.33 ,   ,   ,4.92 ,   ,     ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,1.14  ,   ,   ,   ,   ,   ,      ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6344 ,Reichert+2020 ,[Scl] 2MASS J00591514-3339438    ,2MASS J00591514-3339438    ,    ,59:15.1 ,-33:39:43.99200 , 14.81307 ,-33.66222 ,-1.3  ,4644 ,1.24 ,     ,   ,   ,  ,  ,  ,  ,   ,6.32 ,   ,   ,  ,  ,  ,   ,1.5   ,3.82 ,  ,4.29 ,4.01 ,   ,   ,4.67 ,   ,     ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,0.91  ,   ,   ,   ,   ,   ,      ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6430 ,Reichert+2020 ,     ,                  ,    ,57:34.8 ,-33:39:45.72000 , 14.3952  ,-33.6627  ,-3.36 ,4408 ,1.08 ,     ,   ,   ,  ,  ,  ,  ,   ,4.4  ,   ,   ,  ,  ,  ,   ,      ,2.33 ,  ,1.86 ,     ,   ,   ,2.47 ,   ,1.83 ,   ,   ,   ,   ,   ,-0.13 ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,      ,   ,   ,   ,   ,   ,      ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6457 ,Reichert+2020 ,     ,                  ,    ,00:14.7 ,-33:39:57.67200 , 15.06124 ,-33.66602 ,-1.07 ,4283 ,0.89 ,     ,   ,   ,  ,  ,  ,  ,   ,6.45 ,   ,   ,  ,  ,  ,   ,1.68  ,     ,  ,     ,4.14 ,   ,   ,5.02 ,   ,     ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,0.92  ,   ,   ,   ,   ,   ,      ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6460 ,Reichert+2020 ,     ,                  ,    ,00:15.4 ,-33:39:6.08400  , 15.06406 ,-33.65169 ,-1.33 ,4365 ,0.76 ,     ,   ,   ,  ,  ,  ,  ,   ,6.52 ,   ,   ,  ,  ,  ,   ,1.4   ,3.72 ,  ,4.34 ,3.56 ,   ,   ,4.7  ,   ,2.24 ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,0.8   ,   ,   ,   ,   ,   ,      ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6564 ,Reichert+2020 ,     ,                  ,    ,00:54.2 ,-33:40:14.62800 , 15.22578 ,-33.67073 ,-1.43 ,4277 ,0.65 ,     ,   ,   ,  ,  ,  ,  ,   ,6.45 ,   ,   ,  ,  ,  ,   ,1.18  ,3.58 ,  ,3.73 ,3.47 ,   ,   ,4.69 ,   ,     ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,0.66  ,   ,   ,   ,   ,   ,      ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6670 ,Reichert+2020 ,     ,                  ,    ,00:02.2 ,-33:40:21.10800 , 15.00929 ,-33.67253 ,-1.24 ,4563 ,1.18 ,     ,   ,   ,  ,  ,  ,  ,   ,6.57 ,   ,   ,  ,  ,  ,   ,1.45  ,3.8  ,  ,4.08 ,3.95 ,   ,   ,5.05 ,   ,2.71 ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,0.88  ,   ,   ,   ,   ,   ,-0.52 ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6600 ,Reichert+2020 ,     ,'2MASS J00595422-3340270'    ,,59:54.2 ,-33:40:27.04800 , 14.97591 ,-33.67418 ,-1.16 ,4345 ,0.83 ,     ,   ,   ,  ,  ,  ,  ,   ,6.31 ,   ,   ,  ,  ,  ,   ,1.42  ,3.79 ,  ,4.62 ,4    ,   ,   ,4.86 ,   ,2.59 ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,0.74  ,   ,   ,   ,   ,   ,-0.57 ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6453 ,Reichert+2020 ,     ,                  ,    ,00:12.8 ,-33:41:15.82800 , 15.05325 ,-33.68773 ,-1.47 ,4370 ,0.76 ,     ,   ,   ,  ,  ,  ,  ,   ,6.24 ,   ,   ,  ,  ,  ,   ,1.21  ,3.42 ,  ,3.58 ,2.98 ,   ,   ,4.34 ,   ,2.25 ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,-0.05 ,   ,   ,   ,   ,   ,-1.1  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6343 ,Reichert+2020 ,[Scl] 2MASS J00591183-3341252    ,2MASS J00591183-3341252    ,    ,59:11.8 ,-33:41:25.40400 , 14.79932 ,-33.69039 ,-1.87 ,4435 ,0.88 ,     ,   ,   ,  ,  ,  ,  ,   ,6.14 ,   ,   ,  ,  ,  ,   ,1.07  ,3.49 ,  ,3.49 ,2.99 ,   ,   ,4.02 ,   ,     ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,0.27  ,   ,   ,   ,   ,   ,      ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6639 ,Reichert+2020 ,     ,                  ,    ,00:10.4 ,-33:41:4.74000  , 15.04331 ,-33.68465 ,-1.36 ,4532 ,1.19 ,     ,   ,   ,  ,  ,  ,  ,   ,6.37 ,   ,   ,  ,  ,  ,   ,1.06  ,3.93 ,  ,4.49 ,3.79 ,   ,   ,4.78 ,   ,3.15 ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,0.94  ,   ,   ,   ,   ,   ,-0.16 ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6607 ,Reichert+2020 ,     ,'2MASS J00595827-3341087'    ,,59:58.3 ,-33:41:8.66400  , 14.99276 ,-33.68574 ,-1.01 ,4507 ,1.01 ,     ,   ,   ,  ,  ,  ,  ,   ,6.41 ,   ,   ,  ,  ,  ,   ,1.4   ,3.65 ,  ,4.34 ,3.83 ,   ,   ,4.83 ,   ,2.68 ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,0.76  ,   ,   ,   ,   ,   ,-0.7  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6464 ,Reichert+2020 ,     ,                  ,    ,00:18.3 ,-33:42:12.27600 , 15.07624 ,-33.70341 ,-1.51 ,4475 ,0.93 ,     ,   ,   ,  ,  ,  ,  ,   ,6.08 ,   ,   ,  ,  ,  ,   ,1.34  ,3.58 ,  ,3.81 ,3.28 ,   ,   ,4.64 ,   ,2.73 ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,0.22  ,   ,   ,   ,   ,   ,      ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6451 ,Reichert+2020 ,     ,                  ,    ,00:11.8 ,-33:42:16.95600 , 15.04917 ,-33.70471 ,-1.03 ,4415 ,0.99 ,     ,   ,   ,  ,  ,  ,  ,   ,6.7  ,   ,   ,  ,  ,  ,   ,1.62  ,3.75 ,  ,4.61 ,4.09 ,   ,   ,4.94 ,   ,2.88 ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,0.79  ,   ,   ,   ,   ,   ,      ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6417 ,Reichert+2020 ,     ,                  ,    ,00:23.8 ,-33:42:17.46000 , 15.09934 ,-33.70485 ,-1.54 ,4340 ,0.76 ,     ,   ,   ,  ,  ,  ,  ,   ,6.37 ,   ,   ,  ,  ,  ,   ,1.44  ,3.68 ,  ,4.5  ,3.46 ,   ,   ,4.76 ,   ,2.53 ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,0.72  ,   ,   ,   ,   ,   ,-0.52 ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6346 ,Reichert+2020 ,[Scl] 2MASS J00591884-3342175    ,2MASS J00591884-3342175    ,    ,59:18.9 ,-33:42:17.67600 , 14.82855 ,-33.70491 ,-1.08 ,4410 ,0.92 ,     ,   ,   ,  ,  ,  ,  ,   ,6.63 ,   ,   ,  ,  ,  ,   ,1.73  ,3.83 ,  ,4.65 ,4.02 ,   ,   ,5.02 ,   ,     ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,1.11  ,   ,   ,   ,   ,   ,-0.57 ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6592 ,Reichert+2020 ,     ,,,59:42.6 ,-33:42:18.21600 , 14.92744 ,-33.70506 ,-1.06 ,4397 ,0.89 ,     ,   ,   ,  ,  ,  ,  ,   ,6.33 ,   ,   ,  ,  ,  ,   ,1.52  ,3.75 ,  ,4.78 ,4.07 ,   ,   ,4.84 ,   ,2.91 ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,0.76  ,   ,   ,   ,   ,   ,-0.2  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6551 ,Reichert+2020 ,     ,                  ,    ,00:25.0 ,-33:42:28.22400 , 15.10436 ,-33.70784 ,-1.56 ,4536 ,1.21 ,     ,   ,   ,  ,  ,  ,  ,   ,6.17 ,   ,   ,  ,  ,  ,   ,1.81  ,     ,  ,4.41 ,3.73 ,   ,   ,4.55 ,   ,3.14 ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,0.78  ,   ,   ,   ,   ,   ,      ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6341 ,Reichert+2020 ,[Scl] 2MASS J00590860-3342295    ,2MASS J00590860-3342295    ,    ,59:08.6 ,-33:42:29.62800 , 14.78587 ,-33.70823 ,-2.12 ,4623 ,1.19 ,     ,   ,   ,  ,  ,  ,  ,   ,5.5  ,   ,   ,  ,  ,  ,   ,0.96  ,3.44 ,  ,2.98 ,     ,   ,   ,3.68 ,   ,     ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,0.18  ,   ,   ,   ,   ,   ,      ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6454 ,Reichert+2020 ,     ,                  ,    ,00:13.0 ,-33:42:3.85200  , 15.05398 ,-33.70107 ,-2.37 ,4468 ,1.12 ,     ,   ,   ,  ,  ,  ,  ,   ,4.8  ,   ,   ,  ,  ,  ,   ,0.05  ,2.46 ,  ,2.64 ,2.49 ,   ,   ,3.51 ,   ,1.72 ,   ,   ,   ,   ,   ,0.4   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,-1.67 ,   ,   ,   ,   ,   ,      ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6345 ,Reichert+2020 ,[Scl] 2MASS J00591515-3342547    ,2MASS J00591515-3342547    ,    ,59:15.1 ,-33:42:54.82800 , 14.81312 ,-33.71523 ,-1.62 ,4377 ,0.92 ,     ,   ,   ,  ,  ,  ,  ,   ,6.22 ,   ,   ,  ,  ,  ,   ,1.38  ,3.6  ,  ,3.9  ,3.28 ,   ,   ,4.62 ,   ,     ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,0.54  ,   ,   ,   ,   ,   ,-0.68 ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6350 ,Reichert+2020 ,[Scl] 2MASS J00592830-3342073    ,2MASS J00592830-3342073    ,    ,59:28.3 ,-33:42:7.41600  , 14.86791 ,-33.70206 ,-1.41 ,4230 ,0.6  ,     ,   ,   ,  ,  ,  ,  ,   ,6.42 ,   ,   ,  ,  ,  ,   ,1.51  ,3.69 ,  ,     ,3.47 ,   ,   ,4.97 ,   ,2.75 ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,1.29  ,   ,   ,   ,   ,   ,-0.59 ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
